rk,player,nation,pos,squad,comp,age,born,Matches Played,Avg Mins per Match,Goals,Assists,Goals & Assists,Non Penalty Goals,Penalty Kicks Made,Expected Goals,Exp NPG,Progressive Carries,Progressive Passes,Goals p 90,Assists p 90,Tackles attempted,Tackles Won,% Dribbles tackled,Shots blocked,Passes blocked,Interceptions,Clearances,Errors made,Goals Against,Goals against p 90,Saves,Saves %,Clean Sheets,% Clean sheets,% Penalty saves,Passes Completed,Passes Attempted,Pass completion %,Progressive passes distance,% Short pass completed,% Medium passes completed,% Long passes completed,Key passes,1/3,Passes into penalty area,touches_def_pen,Take ons attempted,% Successful take-ons,Times tackled during take-on,carries_prgc,carries final 3rd,carries penalty area,Possessions lost,Goals Scored,Total Shots,% Shots on target,Shots p 90,Goals per shot,Goals per shot on target,% Aerial Duels won,Shot creating actions p 90,Goal creating actions p 90,Crosses Stopped,season,Current Age
1610,Daniele Rugani,ITA,DF,Rennes,FRA-Ligue 1,26.0,1994.0,1,90,0,0,0,0,0,0.1,0.1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0.0,57.0,65.0,87.7,450.0,93.3,95.3,20.0,0.0,1.0,0.0,4.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1.0,100.0,1.0,0.0,0.0,62.5,0.0,0.0,0,2020-21,32.0
1611,Edouard Mendy,SEN,GK,Rennes,FRA-Ligue 1,28.0,1992.0,1,90,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,24.0,29.0,82.8,488.0,100.0,100.0,64.3,1.0,1.0,0.0,24.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,,,,1.0,0.0,0,2020-21,34.0
1612,Eduardo Camavinga,FRA,MF,Rennes,FRA-Ligue 1,17.0,2002.0,35,2402,1,2,3,1,0,1.8,1.8,85.0,185.0,0.04,0.07,98.0,58.0,49.4,2.0,34.0,23.0,15.0,1.0,0,0.0,0,0.0,0,0.0,0.0,1425.0,1604.0,88.8,5441.0,92.0,91.3,81.4,21.0,150.0,12.0,22.0,62.0,69.4,19.0,85.0,71.0,13.0,63.0,1,26.0,30.8,0.97,0.04,0.13,42.2,2.06,0.19,0,2020-21,24.0
1613,Faitout Maouassa,FRA,DF,Rennes,FRA-Ligue 1,22.0,1998.0,23,1170,0,1,1,0,0,1.0,1.0,43.0,58.0,0.0,0.08,20.0,11.0,57.9,1.0,8.0,17.0,36.0,0.0,0,0.0,0,0.0,0,0.0,0.0,640.0,813.0,78.7,3238.0,87.6,80.7,53.1,10.0,44.0,15.0,39.0,34.0,55.9,15.0,43.0,42.0,1.0,28.0,0,27.0,25.9,2.08,0.0,0.0,63.6,1.84,0.15,0,2020-21,28.0
1614,Flavien Tait,FRA,"MF,FW",Rennes,FRA-Ligue 1,27.0,1993.0,23,1368,1,3,4,1,0,1.9,1.9,46.0,104.0,0.07,0.2,26.0,11.0,31.3,3.0,14.0,13.0,2.0,0.0,0,0.0,0,0.0,0,0.0,0.0,673.0,813.0,82.8,2779.0,87.1,86.7,74.8,21.0,78.0,16.0,12.0,47.0,48.9,24.0,46.0,32.0,10.0,27.0,1,25.0,32.0,1.64,0.04,0.13,47.4,3.42,0.26,0,2020-21,33.0
1615,Georginio Rutter,FRA,"FW,MF",Rennes,FRA-Ligue 1,18.0,2002.0,4,44,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,33.3,0.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,9.0,14.0,64.3,1.0,62.5,100.0,100.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,6.0,0,0.0,,0.0,,,66.7,2.05,0.0,0,2020-21,24.0
1616,Gerzino Nyamsi,FRA,DF,Rennes,FRA-Ligue 1,23.0,1997.0,14,871,1,0,1,1,0,0.5,0.5,7.0,38.0,0.1,0.0,12.0,10.0,66.7,5.0,3.0,10.0,32.0,1.0,0,0.0,0,0.0,0,0.0,0.0,574.0,657.0,87.4,4127.0,92.8,92.8,61.3,1.0,32.0,1.0,44.0,6.0,83.3,1.0,7.0,4.0,0.0,8.0,1,5.0,20.0,0.52,0.2,1.0,58.3,0.62,0.0,0,2020-21,29.0
1617,Hamari Traoré,MLI,DF,Rennes,FRA-Ligue 1,28.0,1992.0,35,3000,1,1,2,1,0,1.2,1.2,72.0,204.0,0.03,0.03,56.0,38.0,37.3,5.0,26.0,76.0,50.0,0.0,0,0.0,0,0.0,0,0.0,0.0,2016.0,2452.0,82.2,10980.0,88.8,87.0,58.7,35.0,183.0,52.0,65.0,33.0,69.7,10.0,72.0,67.0,11.0,29.0,1,23.0,21.7,0.69,0.04,0.2,41.8,2.76,0.3,0,2020-21,34.0
1618,James Lea Siliki,CMR,MF,Rennes,FRA-Ligue 1,24.0,1996.0,7,255,0,0,0,0,0,0.2,0.2,8.0,20.0,0.0,0.0,5.0,2.0,100.0,0.0,3.0,1.0,1.0,1.0,0,0.0,0,0.0,0,0.0,0.0,118.0,151.0,78.1,482.0,85.7,77.6,66.7,1.0,16.0,3.0,3.0,5.0,60.0,2.0,8.0,9.0,0.0,3.0,0,6.0,16.7,2.12,0.0,0.0,66.7,3.19,0.35,0,2020-21,30.0
1619,Jeremy Doku,BEL,"MF,FW",Rennes,FRA-Ligue 1,18.0,2002.0,30,2313,2,3,5,2,0,2.8,2.8,135.0,106.0,0.08,0.12,44.0,25.0,42.3,1.0,17.0,11.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0.0,773.0,969.0,79.8,2548.0,86.3,83.7,62.5,41.0,42.0,49.0,6.0,169.0,65.1,59.0,135.0,78.0,49.0,84.0,2,36.0,19.4,1.4,0.06,0.29,39.1,4.2,0.39,0,2020-21,24.0
1620,Jonas Martin,FRA,MF,Rennes,FRA-Ligue 1,30.0,1990.0,12,482,0,0,0,0,0,0.0,0.0,5.0,26.0,0.0,0.0,11.0,9.0,35.7,2.0,9.0,13.0,2.0,1.0,0,0.0,0,0.0,0,0.0,0.0,340.0,383.0,88.8,1305.0,92.9,92.3,71.4,3.0,29.0,3.0,7.0,7.0,28.6,5.0,5.0,7.0,1.0,4.0,0,0.0,,0.0,,,50.0,2.05,0.37,0,2020-21,36.0
1621,Lesley Ugochukwu,FRA,MF,Rennes,FRA-Ligue 1,16.0,2004.0,3,65,0,0,0,0,0,0.1,0.1,0.0,1.0,0.0,0.0,3.0,1.0,66.7,0.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,36.0,38.0,94.7,144.0,91.7,100.0,66.7,0.0,2.0,0.0,0.0,2.0,100.0,0.0,0.0,1.0,0.0,1.0,0,2.0,0.0,2.77,0.0,,,0.0,0.0,0,2020-21,22.0
1622,M'Baye Niang,SEN,FW,Rennes,FRA-Ligue 1,25.0,1994.0,9,422,1,0,1,1,0,1.0,1.0,3.0,0.0,0.21,0.0,3.0,2.0,,0.0,2.0,1.0,2.0,0.0,0,0.0,0,0.0,0,0.0,0.0,52.0,80.0,65.0,39.0,69.8,60.0,,2.0,0.0,0.0,2.0,7.0,14.3,6.0,3.0,2.0,1.0,19.0,1,11.0,18.2,2.35,0.09,0.5,44.8,0.86,0.0,0,2020-21,32.0
1623,Martin Terrier,FRA,"FW,MF",Rennes,FRA-Ligue 1,23.0,1997.0,34,2436,9,7,16,8,1,5.3,4.6,57.0,64.0,0.33,0.26,33.0,15.0,27.8,0.0,23.0,16.0,7.0,0.0,0,0.0,0,0.0,0,0.0,0.0,626.0,796.0,78.6,1521.0,83.7,81.1,80.6,40.0,36.0,19.0,8.0,43.0,60.5,17.0,57.0,32.0,17.0,78.0,9,46.0,37.0,1.7,0.17,0.47,43.0,3.25,0.33,0,2020-21,29.0
1624,Matthis Abline,FRA,FW,Rennes,FRA-Ligue 1,17.0,2003.0,1,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,,,,0.0,0.0,0,2020-21,23.0
1625,Nayef Aguerd,MAR,DF,Rennes,FRA-Ligue 1,24.0,1996.0,35,3147,3,1,4,3,0,3.2,3.2,14.0,136.0,0.09,0.03,37.0,30.0,63.6,22.0,12.0,47.0,102.0,0.0,0,0.0,0,0.0,0,0.0,0.0,2449.0,2712.0,90.3,18953.0,95.6,93.4,68.8,5.0,126.0,1.0,241.0,11.0,81.8,2.0,14.0,16.0,1.0,11.0,3,28.0,21.4,0.8,0.11,0.5,63.0,0.57,0.03,0,2020-21,30.0
1626,Raphinha,BRA,"FW,MF",Rennes,FRA-Ligue 1,23.0,1996.0,6,404,1,2,3,1,0,0.9,0.9,11.0,12.0,0.22,0.45,5.0,2.0,25.0,0.0,5.0,3.0,4.0,0.0,0,0.0,0,0.0,0,0.0,0.0,89.0,139.0,64.0,500.0,79.6,76.5,33.3,9.0,12.0,5.0,4.0,25.0,40.0,14.0,11.0,8.0,6.0,7.0,1,11.0,27.3,2.45,0.09,0.33,41.7,5.57,1.56,0,2020-21,30.0
1627,Romain Del Castillo,FRA,"MF,FW",Rennes,FRA-Ligue 1,24.0,1996.0,26,652,0,5,5,0,0,1.1,1.1,24.0,41.0,0.0,0.69,30.0,11.0,20.0,0.0,6.0,3.0,4.0,1.0,0,0.0,0,0.0,0,0.0,0.0,267.0,374.0,71.4,1157.0,80.1,77.3,46.3,19.0,19.0,12.0,3.0,33.0,57.6,14.0,24.0,11.0,10.0,28.0,0,16.0,31.3,2.21,0.0,0.0,47.8,5.24,0.83,0,2020-21,30.0
1628,Romain Salin,FRA,GK,Rennes,FRA-Ligue 1,36.0,1984.0,15,1350,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,0,0.0,0,0.0,0,0.0,0.0,405.0,547.0,74.0,8528.0,100.0,99.1,47.0,0.0,6.0,0.0,426.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,,,0.0,0.07,0.0,0,2020-21,42.0
1629,Sacha Boey,FRA,DF,Rennes,FRA-Ligue 1,19.0,2000.0,2,124,0,0,0,0,0,0.1,0.1,1.0,5.0,0.0,0.0,3.0,3.0,75.0,0.0,0.0,2.0,2.0,0.0,0,0.0,0,0.0,0,0.0,0.0,75.0,88.0,85.2,361.0,86.4,86.7,88.9,1.0,1.0,1.0,1.0,3.0,0.0,3.0,1.0,1.0,0.0,3.0,0,1.0,0.0,0.73,0.0,,66.7,0.73,0.0,0,2020-21,26.0
1630,Serhou Guirassy,GUI,FW,Rennes,FRA-Ligue 1,24.0,1996.0,27,1764,10,1,11,9,1,9.2,8.4,17.0,36.0,0.51,0.05,4.0,1.0,33.3,1.0,9.0,5.0,17.0,0.0,0,0.0,0,0.0,0,0.0,0.0,371.0,492.0,75.4,744.0,80.8,73.1,78.8,27.0,24.0,7.0,21.0,38.0,63.2,14.0,17.0,14.0,8.0,66.0,10,51.0,47.1,2.6,0.18,0.38,55.2,2.76,0.26,0,2020-21,30.0
1631,Steven Nzonzi,FRA,MF,Rennes,FRA-Ligue 1,31.0,1988.0,34,2908,1,1,2,1,0,1.7,1.7,45.0,274.0,0.03,0.03,34.0,16.0,38.7,10.0,14.0,16.0,26.0,0.0,0,0.0,0,0.0,0,0.0,0.0,2662.0,2909.0,91.5,13955.0,94.0,93.2,79.5,12.0,292.0,6.0,60.0,24.0,83.3,4.0,45.0,44.0,3.0,11.0,1,20.0,20.0,0.62,0.05,0.25,68.6,1.7,0.0,0,2020-21,38.0
1632,Yann Gboho,FRA,"MF,FW",Rennes,FRA-Ligue 1,19.0,2001.0,10,303,0,0,0,0,0,0.9,0.9,18.0,13.0,0.0,0.0,6.0,3.0,37.5,0.0,1.0,1.0,3.0,1.0,0,0.0,0,0.0,0,0.0,0.0,89.0,117.0,76.1,245.0,88.1,75.8,50.0,5.0,4.0,6.0,4.0,16.0,50.0,8.0,18.0,12.0,9.0,13.0,0,9.0,33.3,2.67,0.0,0.0,44.4,3.85,0.0,0,2020-21,25.0
1633,Abdoulaye Sidibé,FRA,MF,Saint-Étienne,FRA-Ligue 1,18.0,2002.0,1,11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0,0.0,,0.0,,,33.3,0.0,0.0,0,2020-21,24.0
1634,Adil Aouchiche,FRA,"MF,FW",Saint-Étienne,FRA-Ligue 1,18.0,2002.0,34,1731,2,5,7,2,0,3.4,3.4,56.0,87.0,0.1,0.26,38.0,20.0,26.5,1.0,14.0,10.0,6.0,0.0,0,0.0,0,0.0,0,0.0,0.0,571.0,818.0,69.8,3336.0,84.3,71.4,47.0,59.0,57.0,25.0,11.0,61.0,55.7,27.0,56.0,29.0,14.0,61.0,2,26.0,46.2,1.35,0.08,0.17,31.7,4.93,0.42,0,2020-21,24.0
1635,Aimen Moueffek,FRA,"DF,MF",Saint-Étienne,FRA-Ligue 1,19.0,2001.0,19,743,0,0,0,0,0,0.1,0.1,17.0,33.0,0.0,0.0,25.0,15.0,40.6,2.0,15.0,9.0,18.0,0.0,0,0.0,0,0.0,0,0.0,0.0,270.0,370.0,73.0,1548.0,81.4,80.6,50.0,8.0,18.0,6.0,32.0,33.0,60.6,13.0,17.0,11.0,1.0,17.0,0,1.0,0.0,0.12,0.0,,66.7,1.81,0.0,0,2020-21,25.0
1636,Anthony Modeste,FRA,"FW,MF",Saint-Étienne,FRA-Ligue 1,32.0,1988.0,7,293,0,0,0,0,0,0.7,0.7,3.0,4.0,0.0,0.0,2.0,1.0,25.0,1.0,2.0,0.0,3.0,0.0,0,0.0,0,0.0,0,0.0,0.0,32.0,55.0,58.2,54.0,63.3,56.3,50.0,3.0,4.0,0.0,5.0,0.0,,0.0,3.0,1.0,2.0,11.0,0,9.0,11.1,2.76,0.0,0.0,46.2,0.92,0.0,0,2020-21,38.0
1637,Arnaud Nordin,FRA,"MF,FW",Saint-Étienne,FRA-Ligue 1,22.0,1998.0,32,1771,4,4,8,4,0,3.9,3.9,55.0,46.0,0.2,0.2,14.0,8.0,28.6,2.0,11.0,9.0,10.0,0.0,0,0.0,0,0.0,0,0.0,0.0,382.0,513.0,74.5,1397.0,80.8,80.1,55.7,23.0,24.0,17.0,9.0,58.0,50.0,29.0,55.0,42.0,15.0,50.0,4,44.0,29.5,2.24,0.09,0.31,22.6,3.61,0.41,0,2020-21,28.0
1638,Assane Dioussé,SEN,DF,Saint-Étienne,FRA-Ligue 1,22.0,1997.0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1.0,1.0,100.0,6.0,100.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,,,,0.0,0.0,0,2020-21,29.0
1639,Baptiste Gabard,FRA,MF,Saint-Étienne,FRA-Ligue 1,20.0,2000.0,2,133,0,0,0,0,0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,3.0,20.0,0.0,4.0,1.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,44.0,57.0,77.2,197.0,85.7,83.3,100.0,1.0,4.0,1.0,2.0,1.0,100.0,0.0,1.0,0.0,0.0,3.0,0,0.0,,0.0,,,42.9,2.03,0.0,0,2020-21,26.0
1640,Bilal Benkhedim,FRA,FW,Saint-Étienne,FRA-Ligue 1,19.0,2001.0,3,73,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,32.0,48.0,66.7,66.0,82.6,60.0,37.5,1.0,0.0,0.0,0.0,3.0,66.7,1.0,0.0,1.0,0.0,6.0,0,0.0,,0.0,,,0.0,1.23,0.0,0,2020-21,25.0
1641,Charles Abi,FRA,"FW,MF",Saint-Étienne,FRA-Ligue 1,20.0,2000.0,24,912,3,2,5,3,0,2.1,2.1,13.0,21.0,0.3,0.2,8.0,2.0,25.0,2.0,4.0,4.0,5.0,0.0,0,0.0,0,0.0,0,0.0,0.0,128.0,202.0,63.4,317.0,73.0,61.4,52.9,6.0,11.0,6.0,9.0,24.0,50.0,12.0,13.0,15.0,2.0,33.0,3,19.0,21.1,1.87,0.16,0.75,38.5,1.38,0.3,0,2020-21,26.0
1642,Denis Bouanga,GAB,"MF,FW",Saint-Étienne,FRA-Ligue 1,25.0,1994.0,36,2720,7,4,11,4,3,12.8,9.6,85.0,51.0,0.23,0.13,52.0,28.0,27.6,3.0,29.0,20.0,36.0,0.0,0,0.0,0,0.0,0,0.0,0.0,506.0,794.0,63.7,1972.0,75.4,65.1,38.4,24.0,28.0,16.0,45.0,127.0,44.9,70.0,85.0,43.0,40.0,121.0,7,97.0,36.1,3.21,0.04,0.11,41.7,2.68,0.36,0,2020-21,32.0
1643,Etienne Green,ENG,GK,Saint-Étienne,FRA-Ligue 1,20.0,2000.0,8,720,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,0,0.0,0,0.0,0,0.0,0.0,135.0,219.0,61.6,3632.0,100.0,100.0,41.5,0.0,2.0,0.0,213.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,,,50.0,0.12,0.12,0,2020-21,26.0
1644,Gabriel Silva,BRA,DF,Saint-Étienne,FRA-Ligue 1,29.0,1991.0,4,355,0,0,0,0,0,0.0,0.0,4.0,9.0,0.0,0.0,7.0,6.0,50.0,1.0,3.0,6.0,8.0,0.0,0,0.0,0,0.0,0,0.0,0.0,185.0,227.0,81.5,960.0,91.9,82.4,58.3,3.0,16.0,5.0,9.0,5.0,40.0,3.0,4.0,2.0,0.0,2.0,0,0.0,,0.0,,,45.5,1.77,0.0,0,2020-21,35.0
1645,Harold Moukoudi,CMR,DF,Saint-Étienne,FRA-Ligue 1,22.0,1997.0,26,2276,3,1,4,3,0,2.2,2.2,13.0,63.0,0.12,0.04,46.0,27.0,73.7,10.0,14.0,42.0,78.0,1.0,0,0.0,0,0.0,0,0.0,0.0,1033.0,1166.0,88.6,6961.0,92.2,92.2,72.2,6.0,45.0,0.0,153.0,15.0,73.3,4.0,13.0,10.0,1.0,7.0,3,13.0,30.8,0.51,0.23,0.75,62.7,0.59,0.12,0,2020-21,29.0
1646,Jean-Philippe Krasso,CIV,FW,Saint-Étienne,FRA-Ligue 1,23.0,1997.0,6,223,0,0,0,0,0,0.3,0.3,1.0,6.0,0.0,0.0,5.0,3.0,50.0,0.0,5.0,1.0,3.0,0.0,0,0.0,0,0.0,0,0.0,0.0,26.0,42.0,61.9,69.0,65.0,69.2,0.0,2.0,3.0,2.0,4.0,9.0,44.4,5.0,1.0,1.0,1.0,11.0,0,4.0,75.0,1.61,0.0,0.0,37.5,2.42,0.4,0,2020-21,29.0
1647,Jessy Moulin,FRA,GK,Saint-Étienne,FRA-Ligue 1,34.0,1986.0,29,2610,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,66.7,0.0,0.0,2.0,9.0,2.0,0,0.0,0,0.0,0,0.0,0.0,632.0,879.0,71.9,12833.0,100.0,97.1,48.2,0.0,8.0,0.0,837.0,0.0,,0.0,0.0,0.0,0.0,4.0,0,0.0,,0.0,,,85.7,0.07,0.0,0,2020-21,40.0
1648,Kévin Monnet-Paquet,FRA,"MF,FW",Saint-Étienne,FRA-Ligue 1,31.0,1988.0,16,564,0,0,0,0,0,0.3,0.3,12.0,11.0,0.0,0.0,11.0,7.0,50.0,0.0,5.0,6.0,7.0,0.0,0,0.0,0,0.0,0,0.0,0.0,148.0,226.0,65.5,461.0,79.2,73.6,30.0,4.0,9.0,2.0,7.0,18.0,33.3,12.0,12.0,3.0,7.0,16.0,0,6.0,0.0,0.96,0.0,,17.4,1.76,0.0,0,2020-21,38.0
1649,Lucas Gourna-Douath,FRA,MF,Saint-Étienne,FRA-Ligue 1,16.0,2003.0,30,1327,0,0,0,0,0,0.5,0.5,17.0,50.0,0.0,0.0,32.0,22.0,53.6,0.0,10.0,24.0,18.0,0.0,0,0.0,0,0.0,0,0.0,0.0,532.0,611.0,87.1,2129.0,89.5,90.9,75.0,2.0,41.0,1.0,32.0,13.0,61.5,5.0,17.0,13.0,0.0,20.0,0,5.0,20.0,0.34,0.0,0.0,53.8,1.02,0.14,0,2020-21,23.0
1650,Mahdi Camara,FRA,"MF,DF",Saint-Étienne,FRA-Ligue 1,22.0,1998.0,37,3290,3,2,5,3,0,3.2,3.2,55.0,141.0,0.08,0.05,99.0,67.0,55.0,12.0,38.0,78.0,51.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1422.0,1669.0,85.2,6506.0,89.4,90.6,70.5,24.0,105.0,24.0,82.0,55.0,56.4,24.0,55.0,46.0,6.0,42.0,3,23.0,39.1,0.63,0.13,0.33,60.8,1.83,0.08,0,2020-21,28.0
1651,Marvin Tshibuabua,FRA,DF,Saint-Étienne,FRA-Ligue 1,18.0,2002.0,1,43,0,0,0,0,0,0.2,0.2,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0.0,13.0,18.0,72.2,125.0,100.0,81.8,66.7,0.0,0.0,0.0,5.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,0,2.0,0.0,4.19,0.0,,40.0,0.0,0.0,0,2020-21,24.0
1652,Mathieu Debuchy,FRA,DF,Saint-Étienne,FRA-Ligue 1,35.0,1985.0,26,2103,2,1,3,2,0,2.7,2.7,33.0,80.0,0.09,0.04,58.0,33.0,64.5,9.0,18.0,45.0,61.0,0.0,0,0.0,0,0.0,0,0.0,0.0,909.0,1267.0,71.7,6942.0,86.6,72.3,43.7,18.0,71.0,28.0,87.0,29.0,48.3,15.0,33.0,18.0,1.0,33.0,2,26.0,26.9,1.11,0.08,0.29,69.3,1.75,0.17,0,2020-21,41.0
1653,Mathys Saban,FRA,FW,Saint-Étienne,FRA-Ligue 1,18.0,2002.0,1,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,3.0,3.0,100.0,4.0,100.0,100.0,,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,,,,0.0,0.0,0,2020-21,24.0
1654,Maxence Rivera,FRA,"MF,FW",Saint-Étienne,FRA-Ligue 1,18.0,2002.0,17,239,0,0,0,0,0,0.1,0.1,6.0,9.0,0.0,0.0,12.0,10.0,40.0,0.0,5.0,1.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,79.0,108.0,73.1,317.0,83.3,75.6,46.2,2.0,6.0,2.0,3.0,14.0,35.7,9.0,6.0,4.0,2.0,14.0,0,2.0,50.0,0.75,0.0,0.0,16.7,2.64,0.0,0,2020-21,24.0
1655,Miguel Trauco,PER,DF,Saint-Étienne,FRA-Ligue 1,27.0,1992.0,26,2035,0,2,2,0,0,0.2,0.2,18.0,90.0,0.0,0.09,47.0,29.0,53.5,4.0,15.0,30.0,34.0,1.0,0,0.0,0,0.0,0,0.0,0.0,1083.0,1432.0,75.6,8760.0,89.9,78.1,44.4,30.0,86.0,30.0,51.0,28.0,35.7,18.0,18.0,29.0,1.0,25.0,0,6.0,16.7,0.27,0.0,0.0,55.0,2.12,0.22,0,2020-21,34.0
1656,Nelson Sissoko,FRA,DF,Saint-Étienne,FRA-Ligue 1,23.0,1997.0,9,474,0,0,0,0,0,0.0,0.0,10.0,19.0,0.0,0.0,12.0,6.0,58.3,1.0,1.0,12.0,16.0,1.0,0,0.0,0,0.0,0,0.0,0.0,201.0,282.0,71.3,1322.0,84.5,75.2,52.9,2.0,18.0,0.0,15.0,5.0,60.0,2.0,10.0,5.0,0.0,4.0,0,1.0,0.0,0.19,0.0,,42.1,1.14,0.0,0,2020-21,29.0
1657,Panagiotis Retsos,GRE,DF,Saint-Étienne,FRA-Ligue 1,21.0,1998.0,4,272,0,0,0,0,0,0.1,0.1,4.0,6.0,0.0,0.0,5.0,3.0,42.9,1.0,0.0,3.0,12.0,0.0,0,0.0,0,0.0,0,0.0,0.0,156.0,185.0,84.3,966.0,88.5,81.7,81.0,2.0,10.0,0.0,19.0,4.0,100.0,0.0,4.0,2.0,0.0,2.0,0,1.0,0.0,0.33,0.0,,71.4,1.32,0.0,0,2020-21,28.0
1658,Pape Abou Cissé,SEN,DF,Saint-Étienne,FRA-Ligue 1,24.0,1995.0,14,1260,0,0,0,0,0,1.4,1.4,2.0,31.0,0.0,0.0,15.0,13.0,60.0,4.0,3.0,27.0,87.0,0.0,0,0.0,0,0.0,0,0.0,0.0,521.0,681.0,76.5,4984.0,85.0,85.3,55.0,3.0,31.0,1.0,115.0,4.0,50.0,2.0,2.0,2.0,1.0,9.0,0,13.0,23.1,0.93,0.0,0.0,78.6,0.64,0.0,0,2020-21,31.0
1659,Rayan Souici,FRA,DF,Saint-Étienne,FRA-Ligue 1,22.0,1998.0,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,8.0,9.0,88.9,96.0,100.0,83.3,,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,,,0.0,0.0,0.0,0,2020-21,28.0
1660,Romain Hamouma,FRA,"FW,MF",Saint-Étienne,FRA-Ligue 1,33.0,1987.0,29,1769,6,1,7,6,0,4.8,4.7,62.0,59.0,0.31,0.05,12.0,7.0,16.7,1.0,16.0,7.0,11.0,0.0,0,0.0,0,0.0,0,0.0,0.0,429.0,640.0,67.0,1687.0,78.7,69.8,43.3,33.0,30.0,16.0,7.0,84.0,42.9,48.0,62.0,36.0,21.0,85.0,6,33.0,51.5,1.68,0.18,0.35,27.7,3.15,0.15,0,2020-21,39.0
1661,Ryad Boudebouz,ALG,"MF,FW",Saint-Étienne,FRA-Ligue 1,30.0,1990.0,14,651,0,1,1,0,0,2.1,0.5,20.0,49.0,0.0,0.14,9.0,4.0,50.0,0.0,3.0,5.0,5.0,0.0,0,0.0,0,0.0,0,0.0,0.0,344.0,467.0,73.7,1864.0,86.5,77.9,56.2,22.0,32.0,12.0,1.0,24.0,58.3,10.0,20.0,25.0,1.0,16.0,0,11.0,27.3,1.52,0.0,0.0,23.5,6.65,0.28,0,2020-21,36.0
1662,Saidou Sow,GUI,DF,Saint-Étienne,FRA-Ligue 1,18.0,2002.0,15,1000,0,0,0,0,0,0.2,0.2,2.0,22.0,0.0,0.0,23.0,12.0,68.4,8.0,4.0,14.0,39.0,1.0,0,0.0,0,0.0,0,0.0,0.0,483.0,589.0,82.0,3650.0,93.6,89.7,55.4,2.0,19.0,1.0,62.0,4.0,75.0,1.0,2.0,2.0,0.0,5.0,0,2.0,50.0,0.18,0.0,0.0,52.2,0.36,0.0,0,2020-21,24.0
