rk,player,nation,pos,squad,comp,age,born,Matches Played,Avg Mins per Match,Goals,Assists,Goals & Assists,Non Penalty Goals,Penalty Kicks Made,Expected Goals,Exp NPG,Progressive Carries,Progressive Passes,Goals p 90,Assists p 90,Tackles attempted,Tackles Won,% Dribbles tackled,Shots blocked,Passes blocked,Interceptions,Clearances,Errors made,Goals Against,Goals against p 90,Saves,Saves %,Clean Sheets,% Clean sheets,% Penalty saves,Passes Completed,Passes Attempted,Pass completion %,Progressive passes distance,% Short pass completed,% Medium passes completed,% Long passes completed,Key passes,1/3,Passes into penalty area,touches_def_pen,Take ons attempted,% Successful take-ons,Times tackled during take-on,carries_prgc,carries final 3rd,carries penalty area,Possessions lost,Goals Scored,Total Shots,% Shots on target,Shots p 90,Goals per shot,Goals per shot on target,% Aerial Duels won,Shot creating actions p 90,Goal creating actions p 90,Crosses Stopped,season,Current Age
1067,Saúl Ñíguez,ESP,MF,Sevilla,ESP-La Liga,29.0,1994.0,24,1553,1,6,7,1,0,2.8,2.8,13.0,66.0,0.06,0.35,47.0,32.0,38.7,2.0,23.0,22.0,34.0,0.0,0,0.0,0,0.0,0,0.0,0.0,516.0,659.0,78.3,2296.0,86.8,83.7,47.7,22.0,51.0,8.0,35.0,28.0,42.9,13.0,13.0,15.0,3.0,26.0,1,42.0,21.4,2.43,0.02,0.11,54.8,2.9,0.46,0,2024-25,32.0
1068,Stanis Idumbo,BEL,"FW,MF",Sevilla,ESP-La Liga,19.0,2005.0,14,284,1,1,2,1,0,0.6,0.6,10.0,8.0,0.32,0.32,9.0,5.0,60.0,1.0,2.0,4.0,2.0,0.0,0,0.0,0,0.0,0,0.0,0.0,63.0,76.0,82.9,217.0,87.2,92.3,62.5,6.0,2.0,1.0,6.0,19.0,47.4,9.0,10.0,5.0,4.0,12.0,1,4.0,50.0,1.27,0.25,0.5,100.0,2.21,0.32,0,2024-25,21.0
1069,Suso,ESP,"FW,MF",Sevilla,ESP-La Liga,30.0,1993.0,16,606,0,2,2,0,0,0.7,0.7,20.0,43.0,0.0,0.3,10.0,7.0,36.4,0.0,4.0,4.0,2.0,0.0,0,0.0,0,0.0,0,0.0,0.0,285.0,385.0,74.0,1573.0,91.3,76.4,45.8,22.0,31.0,13.0,1.0,32.0,43.8,16.0,20.0,22.0,2.0,9.0,0,16.0,25.0,2.38,0.0,0.0,28.6,6.68,0.45,0,2024-25,33.0
1070,Tanguy Nianzou,FRA,DF,Sevilla,ESP-La Liga,22.0,2002.0,6,518,0,0,0,0,0,0.2,0.2,4.0,10.0,0.0,0.0,7.0,5.0,83.3,0.0,1.0,8.0,27.0,0.0,0,0.0,0,0.0,0,0.0,0.0,285.0,314.0,90.8,1465.0,94.2,92.3,46.7,0.0,6.0,0.0,49.0,3.0,100.0,0.0,4.0,3.0,0.0,3.0,0,2.0,0.0,0.35,0.0,,89.5,0.17,0.0,0,2024-25,24.0
1071,Valentín Barco,ARG,"DF,FW",Sevilla,ESP-La Liga,20.0,2004.0,7,288,0,0,0,0,0,0.3,0.3,4.0,13.0,0.0,0.0,15.0,9.0,80.0,0.0,0.0,2.0,5.0,0.0,0,0.0,0,0.0,0,0.0,0.0,139.0,191.0,72.8,895.0,87.5,71.7,43.3,6.0,12.0,3.0,4.0,13.0,23.1,9.0,4.0,4.0,0.0,6.0,0,7.0,0.0,2.19,0.0,,0.0,3.12,0.0,0,2024-25,22.0
1072,Álvaro Fernández,ESP,GK,Sevilla,ESP-La Liga,26.0,1998.0,9,747,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0,0.0,0,0.0,0,0.0,0.0,212.0,324.0,65.4,3865.0,100.0,99.1,33.3,1.0,6.0,0.0,272.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,,,100.0,0.36,0.0,0,2024-25,28.0
1073,Álvaro Pascual,ESP,FW,Sevilla,ESP-La Liga,22.0,2002.0,8,408,1,0,1,1,0,1.1,1.1,4.0,3.0,0.22,0.0,5.0,3.0,20.0,0.0,4.0,2.0,9.0,0.0,0,0.0,0,0.0,0,0.0,0.0,48.0,74.0,64.9,93.0,72.2,71.4,83.3,2.0,4.0,1.0,9.0,2.0,50.0,1.0,4.0,3.0,3.0,22.0,1,11.0,36.4,2.43,0.09,0.25,39.3,1.32,0.22,0,2024-25,24.0
1074,Ørjan Nyland,NOR,GK,Sevilla,ESP-La Liga,33.0,1990.0,30,2673,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,60.0,0.0,0.0,0.0,12.0,4.0,0,0.0,0,0.0,0,0.0,0.0,637.0,1007.0,63.3,12890.0,99.4,96.7,34.8,4.0,27.0,2.0,904.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,,,100.0,0.37,0.07,0,2024-25,36.0
1075,Alberto Marí,ESP,FW,Valencia,ESP-La Liga,23.0,2001.0,1,7,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,2.0,4.0,50.0,7.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,,,,12.86,0.0,0,2024-25,25.0
1076,Cristhian Mosquera,ESP,DF,Valencia,ESP-La Liga,20.0,2004.0,37,3319,1,0,1,1,0,0.4,0.4,35.0,123.0,0.03,0.0,56.0,36.0,77.5,24.0,13.0,35.0,128.0,4.0,0,0.0,0,0.0,0,0.0,0.0,1858.0,2053.0,90.5,11556.0,94.3,93.9,68.1,0.0,118.0,1.0,233.0,9.0,55.6,4.0,35.0,11.0,0.0,18.0,1,5.0,40.0,0.14,0.2,0.5,44.6,0.38,0.03,0,2024-25,22.0
1077,César Tárrega,ESP,DF,Valencia,ESP-La Liga,22.0,2002.0,34,3026,2,0,2,2,0,2.0,2.0,20.0,79.0,0.06,0.0,49.0,37.0,61.3,20.0,21.0,22.0,222.0,2.0,0,0.0,0,0.0,0,0.0,0.0,1428.0,1692.0,84.4,9416.0,93.2,91.6,51.4,3.0,79.0,1.0,330.0,15.0,73.3,2.0,20.0,10.0,0.0,15.0,2,21.0,28.6,0.62,0.1,0.33,58.4,0.3,0.0,0,2024-25,24.0
1078,Dani Gómez,ESP,FW,Valencia,ESP-La Liga,26.0,1998.0,14,532,2,0,2,2,0,2.7,2.7,3.0,6.0,0.34,0.0,3.0,2.0,,0.0,1.0,2.0,4.0,0.0,0,0.0,0,0.0,0,0.0,0.0,62.0,83.0,74.7,120.0,88.0,65.2,,1.0,3.0,2.0,4.0,10.0,30.0,7.0,3.0,4.0,2.0,11.0,2,14.0,42.9,2.37,0.14,0.33,22.6,1.02,0.0,0,2024-25,28.0
1079,David Otorbi,ESP,MF,Valencia,ESP-La Liga,16.0,2007.0,1,14,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,2.0,4.0,50.0,4.0,66.7,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0.0,,0.0,,,,0.0,0.0,0,2024-25,19.0
1080,Diego López,ESP,"MF,FW",Valencia,ESP-La Liga,22.0,2002.0,38,2737,8,5,13,8,0,6.6,6.6,76.0,85.0,0.26,0.16,31.0,18.0,34.0,0.0,30.0,16.0,15.0,0.0,0,0.0,0,0.0,0,0.0,0.0,680.0,943.0,72.1,2502.0,81.6,78.4,60.7,38.0,43.0,34.0,11.0,77.0,29.9,51.0,76.0,51.0,24.0,71.0,8,44.0,31.8,1.45,0.18,0.57,20.3,2.27,0.3,0,2024-25,24.0
1081,Dimitri Foulquier,FRA,DF,Valencia,ESP-La Liga,31.0,1993.0,32,2299,0,1,1,0,0,0.4,0.4,48.0,97.0,0.0,0.04,48.0,31.0,66.7,5.0,16.0,16.0,86.0,1.0,0,0.0,0,0.0,0,0.0,0.0,1007.0,1276.0,78.9,5913.0,93.6,79.4,39.7,10.0,77.0,15.0,64.0,33.0,24.2,16.0,48.0,33.0,7.0,30.0,0,13.0,15.4,0.51,0.0,0.0,39.4,1.41,0.16,0,2024-25,33.0
1082,Domingos André Ribeiro Almeida,POR,"MF,FW",Valencia,ESP-La Liga,24.0,2000.0,34,1977,0,4,4,0,0,1.2,1.2,45.0,142.0,0.0,0.18,48.0,32.0,35.9,3.0,18.0,8.0,14.0,1.0,0,0.0,0,0.0,0,0.0,0.0,798.0,947.0,84.3,3738.0,93.5,87.1,62.6,43.0,96.0,24.0,15.0,54.0,40.7,22.0,45.0,48.0,11.0,37.0,0,18.0,27.8,0.82,0.0,0.0,25.0,3.92,0.27,0,2024-25,26.0
1083,Enzo Barrenechea,ARG,MF,Valencia,ESP-La Liga,23.0,2001.0,30,2191,1,2,3,1,0,1.3,1.3,21.0,126.0,0.04,0.08,57.0,30.0,69.6,8.0,22.0,28.0,48.0,1.0,0,0.0,0,0.0,0,0.0,0.0,1170.0,1352.0,86.5,5421.0,91.3,90.6,68.6,15.0,143.0,7.0,68.0,31.0,35.5,15.0,21.0,17.0,0.0,23.0,1,16.0,18.8,0.66,0.06,0.33,60.7,1.85,0.33,0,2024-25,25.0
1084,Francisco Perez,ESP,"FW,MF",Valencia,ESP-La Liga,21.0,2002.0,26,570,0,0,0,0,0,0.3,0.3,24.0,13.0,0.0,0.0,17.0,12.0,62.5,1.0,7.0,3.0,6.0,0.0,0,0.0,0,0.0,0,0.0,0.0,169.0,230.0,73.5,533.0,90.8,69.4,54.2,7.0,7.0,6.0,5.0,22.0,36.4,14.0,24.0,11.0,4.0,17.0,0,6.0,16.7,0.95,0.0,0.0,41.7,2.53,0.16,0,2024-25,24.0
1085,Germán Valera,ESP,MF,Valencia,ESP-La Liga,22.0,2002.0,8,148,0,0,0,0,0,0.1,0.1,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,2.0,1.0,0,0.0,0,0.0,0,0.0,0.0,34.0,47.0,72.3,50.0,83.3,92.9,14.3,1.0,3.0,0.0,2.0,8.0,37.5,3.0,1.0,0.0,0.0,5.0,0,3.0,66.7,1.82,0.0,0.0,33.3,3.04,0.0,0,2024-25,24.0
1086,Giorgi Mamardashvili,GEO,GK,Valencia,ESP-La Liga,23.0,2000.0,34,3060,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,66.7,0.0,0.0,1.0,16.0,3.0,0,0.0,0,0.0,0,0.0,0.0,732.0,1080.0,67.8,15111.0,100.0,98.7,38.0,2.0,11.0,1.0,978.0,0.0,,0.0,1.0,0.0,0.0,0.0,0,0.0,,0.0,,,66.7,0.26,0.06,0,2024-25,26.0
1087,Hugo Duro,ESP,FW,Valencia,ESP-La Liga,24.0,1999.0,31,2166,11,2,13,10,1,9.4,8.6,13.0,28.0,0.46,0.08,13.0,8.0,38.5,2.0,9.0,10.0,11.0,0.0,0,0.0,0,0.0,0,0.0,0.0,296.0,428.0,69.2,492.0,77.1,72.7,52.4,14.0,18.0,3.0,15.0,20.0,35.0,13.0,13.0,8.0,7.0,58.0,11,48.0,33.3,1.99,0.21,0.63,36.9,1.2,0.21,0,2024-25,27.0
1088,Hugo Guillamón,ESP,MF,Valencia,ESP-La Liga,24.0,2000.0,12,364,0,0,0,0,0,0.1,0.1,0.0,15.0,0.0,0.0,11.0,8.0,90.0,1.0,3.0,5.0,9.0,1.0,0,0.0,0,0.0,0,0.0,0.0,154.0,188.0,81.9,748.0,87.2,85.3,56.5,2.0,11.0,4.0,13.0,2.0,50.0,1.0,0.0,1.0,0.0,3.0,0,2.0,50.0,0.49,0.0,0.0,55.6,1.73,0.25,0,2024-25,26.0
1089,Iker Córdoba,ESP,DF,Valencia,ESP-La Liga,18.0,2005.0,2,15,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0.0,9.0,11.0,81.8,91.0,60.0,100.0,100.0,1.0,1.0,1.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,,,100.0,6.43,0.0,0,2024-25,21.0
1090,Ivan Jaime Pajuelo,ESP,MF,Valencia,ESP-La Liga,23.0,2000.0,9,297,0,0,0,0,0,0.6,0.6,8.0,15.0,0.0,0.0,8.0,5.0,80.0,0.0,2.0,2.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,80.0,106.0,75.5,391.0,88.7,80.0,37.5,4.0,5.0,8.0,0.0,16.0,31.3,7.0,8.0,8.0,2.0,13.0,0,8.0,37.5,2.42,0.0,0.0,50.0,3.65,0.0,0,2024-25,26.0
1091,Javier Guerra,ESP,MF,Valencia,ESP-La Liga,21.0,2003.0,36,2581,3,3,6,3,0,2.2,2.2,50.0,137.0,0.1,0.1,50.0,27.0,46.4,3.0,12.0,20.0,49.0,3.0,0,0.0,0,0.0,0,0.0,0.0,1023.0,1314.0,77.9,5349.0,87.4,85.2,54.4,23.0,119.0,23.0,65.0,78.0,37.2,45.0,50.0,42.0,13.0,50.0,3,47.0,21.3,1.64,0.06,0.3,48.6,2.58,0.21,0,2024-25,23.0
1092,Jesus Vazquez,ESP,DF,Valencia,ESP-La Liga,21.0,2003.0,19,919,0,0,0,0,0,0.1,0.1,32.0,21.0,0.0,0.0,23.0,18.0,52.6,5.0,11.0,10.0,30.0,0.0,0,0.0,0,0.0,0,0.0,0.0,345.0,447.0,77.2,1323.0,91.1,76.7,29.6,3.0,18.0,3.0,36.0,36.0,38.9,17.0,32.0,27.0,5.0,14.0,0,5.0,20.0,0.49,0.0,0.0,48.0,0.88,0.1,0,2024-25,23.0
1093,José Luis García Vayá,ESP,MF,Valencia,ESP-La Liga,25.0,1998.0,34,1742,2,2,4,0,2,2.1,0.5,13.0,142.0,0.1,0.1,43.0,25.0,57.6,6.0,17.0,19.0,42.0,0.0,0,0.0,0,0.0,0,0.0,0.0,970.0,1237.0,78.4,6217.0,90.1,83.5,54.7,33.0,163.0,6.0,61.0,13.0,61.5,3.0,13.0,16.0,1.0,16.0,2,12.0,33.3,0.62,0.0,0.0,52.3,2.79,0.15,0,2024-25,28.0
1094,José Luis Gayà,ESP,DF,Valencia,ESP-La Liga,29.0,1995.0,23,1803,0,1,1,0,0,1.0,1.0,29.0,59.0,0.0,0.05,57.0,40.0,69.0,2.0,14.0,25.0,61.0,0.0,0,0.0,0,0.0,0,0.0,0.0,775.0,996.0,77.8,4068.0,89.6,83.9,47.7,24.0,44.0,31.0,51.0,20.0,35.0,11.0,29.0,27.0,4.0,16.0,0,12.0,33.3,0.6,0.0,0.0,47.6,1.95,0.25,0,2024-25,31.0
1095,Luis Rioja,ESP,"MF,FW",Valencia,ESP-La Liga,30.0,1993.0,36,2831,5,3,8,3,2,3.3,1.7,93.0,103.0,0.16,0.1,33.0,21.0,33.3,1.0,29.0,22.0,44.0,1.0,0,0.0,0,0.0,0,0.0,0.0,821.0,1212.0,67.7,3934.0,84.4,73.3,37.6,35.0,42.0,60.0,39.0,91.0,47.3,37.0,93.0,57.0,28.0,42.0,5,28.0,42.9,0.89,0.11,0.25,40.5,2.61,0.32,0,2024-25,33.0
1096,Martín Tejón,ESP,"MF,DF",Valencia,ESP-La Liga,20.0,2004.0,4,49,0,0,0,0,0,0.1,0.1,0.0,4.0,0.0,0.0,2.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,20.0,26.0,76.9,95.0,83.3,80.0,50.0,1.0,2.0,0.0,1.0,4.0,50.0,2.0,0.0,0.0,0.0,1.0,0,1.0,0.0,1.84,0.0,,0.0,1.87,0.0,0,2024-25,22.0
1097,Max Aarons,ENG,"DF,MF",Valencia,ESP-La Liga,24.0,2000.0,4,120,0,0,0,0,0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,4.0,80.0,0.0,1.0,0.0,3.0,0.0,0,0.0,0,0.0,0,0.0,0.0,47.0,66.0,71.2,190.0,80.0,70.0,25.0,1.0,2.0,0.0,1.0,4.0,25.0,2.0,0.0,3.0,0.0,3.0,0,0.0,,0.0,,,66.7,0.75,0.0,0,2024-25,26.0
1098,Maximiliano Caufriez,BEL,DF,Valencia,ESP-La Liga,27.0,1997.0,1,90,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,1.0,1.0,1.0,4.0,0.0,0,0.0,0,0.0,0,0.0,0.0,11.0,14.0,78.6,77.0,100.0,85.7,50.0,0.0,0.0,0.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,,,28.6,0.0,0.0,0,2024-25,29.0
1099,Mouctar Diakhaby,GUI,DF,Valencia,ESP-La Liga,27.0,1996.0,13,653,2,0,2,2,0,1.5,1.5,5.0,14.0,0.28,0.0,8.0,3.0,66.7,6.0,2.0,11.0,56.0,0.0,0,0.0,0,0.0,0,0.0,0.0,282.0,336.0,83.9,1857.0,93.7,91.1,43.2,1.0,7.0,2.0,65.0,4.0,50.0,2.0,5.0,6.0,0.0,5.0,2,11.0,36.4,1.52,0.18,0.5,78.3,0.55,0.14,0,2024-25,30.0
1100,Rafa Mir,ESP,"FW,MF",Valencia,ESP-La Liga,27.0,1997.0,20,753,1,2,3,1,0,3.0,3.0,10.0,20.0,0.12,0.24,12.0,6.0,33.3,0.0,5.0,5.0,9.0,0.0,0,0.0,0,0.0,0,0.0,0.0,144.0,200.0,72.0,401.0,80.9,81.0,52.4,4.0,15.0,4.0,12.0,14.0,14.3,11.0,10.0,7.0,0.0,12.0,1,27.0,25.9,3.23,0.04,0.14,36.4,1.31,0.48,0,2024-25,29.0
1101,Rodrigo Abajas,ESP,DF,Valencia,ESP-La Liga,21.0,2003.0,1,65,0,0,0,0,0,0.1,0.1,3.0,2.0,0.0,0.0,3.0,2.0,100.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,17.0,29.0,58.6,110.0,78.6,57.1,28.6,0.0,0.0,0.0,1.0,1.0,100.0,0.0,3.0,2.0,1.0,0.0,0,1.0,0.0,1.38,0.0,,0.0,0.0,0.0,0,2024-25,23.0
1102,Sergi Canós,ESP,"MF,FW",Valencia,ESP-La Liga,27.0,1997.0,17,370,0,1,1,0,0,0.5,0.5,7.0,9.0,0.0,0.24,11.0,7.0,40.0,1.0,5.0,5.0,5.0,0.0,0,0.0,0,0.0,0,0.0,0.0,92.0,158.0,58.2,418.0,81.0,62.3,26.1,4.0,9.0,3.0,6.0,13.0,7.7,12.0,7.0,6.0,4.0,13.0,0,11.0,27.3,2.68,0.0,0.0,33.3,4.6,0.24,0,2024-25,29.0
1103,Stole Dimitrievski,MKD,GK,Valencia,ESP-La Liga,30.0,1993.0,4,360,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,1.0,0,0.0,0,0.0,0,0.0,0.0,68.0,133.0,51.1,1516.0,100.0,94.6,30.0,0.0,3.0,0.0,96.0,0.0,,0.0,0.0,0.0,0.0,1.0,0,0.0,,0.0,,,,0.0,0.0,0,2024-25,33.0
1104,Thierry Correia,POR,DF,Valencia,ESP-La Liga,25.0,1999.0,11,768,0,0,0,0,0,0.3,0.3,16.0,44.0,0.0,0.0,27.0,18.0,56.5,1.0,9.0,4.0,18.0,0.0,0,0.0,0,0.0,0,0.0,0.0,330.0,441.0,74.8,2179.0,87.4,79.7,46.3,5.0,23.0,12.0,29.0,23.0,34.8,12.0,16.0,9.0,6.0,17.0,0,7.0,42.9,0.82,0.0,0.0,33.3,1.87,0.0,0,2024-25,27.0
1105,Umar Sadiq,NGA,FW,Valencia,ESP-La Liga,27.0,1997.0,16,825,5,0,5,5,0,3.4,3.4,9.0,7.0,0.55,0.0,10.0,5.0,66.7,0.0,7.0,1.0,7.0,0.0,0,0.0,0,0.0,0,0.0,0.0,125.0,173.0,72.3,228.0,76.7,79.2,60.0,6.0,4.0,0.0,8.0,25.0,44.0,12.0,9.0,8.0,3.0,41.0,5,20.0,35.0,2.18,0.25,0.71,54.8,1.64,0.33,0,2024-25,29.0
1106,Yarek Gasiorowski,ESP,DF,Valencia,ESP-La Liga,19.0,2005.0,15,947,0,0,0,0,0,1.1,1.1,9.0,38.0,0.0,0.0,19.0,16.0,69.2,6.0,11.0,26.0,60.0,0.0,0,0.0,0,0.0,0,0.0,0.0,387.0,482.0,80.3,2627.0,87.5,87.9,52.5,3.0,43.0,3.0,73.0,0.0,,0.0,9.0,2.0,0.0,1.0,0,3.0,0.0,0.29,0.0,,64.9,0.67,0.0,0,2024-25,21.0
1107,Abdulai Juma Bah,SLE,DF,Valladolid,ESP-La Liga,18.0,2006.0,12,864,0,0,0,0,0,0.3,0.3,0.0,13.0,0.0,0.0,10.0,7.0,60.0,8.0,7.0,12.0,60.0,0.0,0,0.0,0,0.0,0,0.0,0.0,330.0,407.0,81.1,2123.0,90.1,92.7,42.5,1.0,15.0,0.0,85.0,4.0,75.0,1.0,0.0,1.0,0.0,3.0,0,3.0,33.3,0.31,0.0,0.0,70.5,0.21,0.0,0,2024-25,20.0
1108,Adam Aznou,MAR,DF,Valladolid,ESP-La Liga,18.0,2006.0,13,876,0,0,0,0,0,0.3,0.3,16.0,25.0,0.0,0.0,28.0,21.0,48.8,8.0,16.0,10.0,30.0,0.0,0,0.0,0,0.0,0,0.0,0.0,245.0,343.0,71.4,1261.0,85.7,71.2,43.2,6.0,17.0,4.0,39.0,41.0,46.3,15.0,16.0,6.0,3.0,28.0,0,4.0,25.0,0.41,0.0,0.0,73.3,1.64,0.0,0,2024-25,20.0
1109,Adrian Baquerin,ESP,FW,Valladolid,ESP-La Liga,17.0,2007.0,5,49,0,0,0,0,0,0.4,0.4,0.0,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0.0,9.0,10.0,90.0,11.0,100.0,100.0,50.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0,3.0,0.0,5.51,0.0,,100.0,1.87,0.0,0,2024-25,19.0
1110,Amath,SEN,"FW,DF",Valladolid,ESP-La Liga,28.0,1996.0,13,375,0,1,1,0,0,0.4,0.4,10.0,12.0,0.0,0.24,2.0,0.0,12.5,1.0,6.0,2.0,6.0,0.0,0,0.0,0,0.0,0,0.0,0.0,86.0,112.0,76.8,301.0,92.5,81.3,53.3,6.0,4.0,4.0,4.0,16.0,43.8,9.0,10.0,9.0,4.0,10.0,0,5.0,20.0,1.2,0.0,0.0,14.3,3.11,0.24,0,2024-25,30.0
1111,André Ferreira,POR,GK,Valladolid,ESP-La Liga,28.0,1996.0,6,540,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,4.0,2.0,0,0.0,0,0.0,0,0.0,0.0,138.0,195.0,70.8,2985.0,100.0,100.0,42.9,0.0,1.0,0.0,185.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,,,0.0,0.17,0.0,0,2024-25,30.0
1112,Antonio Candela,ITA,DF,Valladolid,ESP-La Liga,24.0,2000.0,12,906,0,0,0,0,0,0.0,0.0,16.0,22.0,0.0,0.0,9.0,6.0,36.4,6.0,5.0,6.0,33.0,0.0,0,0.0,0,0.0,0,0.0,0.0,342.0,443.0,77.2,1919.0,92.3,76.7,44.8,6.0,17.0,6.0,39.0,15.0,40.0,9.0,16.0,8.0,1.0,8.0,0,1.0,0.0,0.1,0.0,,27.3,0.79,0.0,0,2024-25,26.0
1113,Anuar,MAR,"MF,FW",Valladolid,ESP-La Liga,29.0,1995.0,26,1720,2,0,2,2,0,1.7,1.7,24.0,30.0,0.1,0.0,38.0,27.0,53.6,8.0,16.0,18.0,26.0,1.0,0,0.0,0,0.0,0,0.0,0.0,411.0,505.0,81.4,1132.0,87.1,82.7,54.8,7.0,19.0,3.0,31.0,24.0,29.2,12.0,24.0,15.0,6.0,25.0,2,11.0,45.5,0.58,0.18,0.4,39.7,1.31,0.21,0,2024-25,31.0
1114,Arnau Rafús,ESP,GK,Valladolid,ESP-La Liga,21.0,2003.0,1,90,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0.0,33.0,43.0,76.7,672.0,100.0,95.2,52.9,0.0,0.0,0.0,39.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,,,,0.0,0.0,0,2024-25,23.0
1115,Cenk Özkacar,TUR,DF,Valladolid,ESP-La Liga,23.0,2000.0,11,757,0,0,0,0,0,0.1,0.1,2.0,15.0,0.0,0.0,9.0,5.0,28.6,6.0,3.0,18.0,69.0,1.0,0,0.0,0,0.0,0,0.0,0.0,331.0,392.0,84.4,2436.0,92.1,91.2,50.0,1.0,11.0,0.0,88.0,0.0,,0.0,2.0,2.0,0.0,4.0,0,2.0,0.0,0.24,0.0,,42.3,0.12,0.0,0,2024-25,26.0
1116,Chuky san jose,ESP,MF,Valladolid,ESP-La Liga,20.0,2004.0,18,728,2,0,2,2,0,2.2,2.2,6.0,15.0,0.25,0.0,8.0,2.0,22.2,1.0,3.0,0.0,4.0,0.0,0,0.0,0,0.0,0,0.0,0.0,112.0,163.0,68.7,530.0,81.9,72.9,51.7,8.0,10.0,5.0,5.0,9.0,44.4,5.0,6.0,5.0,1.0,14.0,2,16.0,43.8,1.98,0.13,0.29,16.7,1.86,0.25,0,2024-25,22.0
1117,Darwin Machís,VEN,"MF,FW",Valladolid,ESP-La Liga,31.0,1993.0,18,639,0,1,1,0,0,0.9,0.9,17.0,19.0,0.0,0.14,5.0,4.0,33.3,0.0,3.0,5.0,13.0,0.0,0,0.0,0,0.0,0,0.0,0.0,160.0,268.0,59.7,865.0,84.1,62.9,33.3,8.0,17.0,5.0,10.0,20.0,25.0,12.0,17.0,15.0,1.0,5.0,0,14.0,14.3,1.97,0.0,0.0,75.0,2.11,0.14,0,2024-25,33.0
1118,David Torres,ESP,DF,Valladolid,ESP-La Liga,21.0,2003.0,18,1387,0,0,0,0,0,0.3,0.3,11.0,37.0,0.0,0.0,13.0,8.0,63.6,17.0,2.0,10.0,74.0,0.0,0,0.0,0,0.0,0,0.0,0.0,589.0,714.0,82.5,4594.0,94.1,89.8,51.3,1.0,27.0,1.0,139.0,2.0,50.0,1.0,11.0,6.0,0.0,2.0,0,3.0,33.3,0.19,0.0,0.0,48.8,0.19,0.0,0,2024-25,23.0
1119,Enzo Boyomo,CMR,DF,Valladolid,ESP-La Liga,22.0,2001.0,3,270,0,0,0,0,0,0.1,0.1,1.0,7.0,0.0,0.0,6.0,2.0,100.0,3.0,1.0,1.0,7.0,0.0,0,0.0,0,0.0,0,0.0,0.0,174.0,190.0,91.6,1118.0,97.4,93.5,57.9,0.0,2.0,0.0,23.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0,0.67,0.0,,37.5,0.33,0.0,0,2024-25,25.0
1120,Eray Cömert,SUI,"DF,MF",Valladolid,ESP-La Liga,26.0,1998.0,25,1779,0,0,0,0,0,0.9,0.9,9.0,48.0,0.0,0.0,24.0,14.0,57.1,15.0,13.0,24.0,75.0,2.0,0,0.0,0,0.0,0,0.0,0.0,805.0,918.0,87.7,5359.0,88.9,95.4,62.8,0.0,47.0,1.0,132.0,4.0,100.0,0.0,9.0,3.0,0.0,16.0,0,9.0,11.1,0.46,0.0,0.0,45.0,0.61,0.0,0,2024-25,28.0
