rk,player,nation,pos,squad,comp,age,born,Matches Played,Avg Mins per Match,Goals,Assists,Goals & Assists,Non Penalty Goals,Penalty Kicks Made,Expected Goals,Exp NPG,Progressive Carries,Progressive Passes,Goals p 90,Assists p 90,Tackles attempted,Tackles Won,% Dribbles tackled,Shots blocked,Passes blocked,Interceptions,Clearances,Errors made,Goals Against,Goals against p 90,Saves,Saves %,Clean Sheets,% Clean sheets,% Penalty saves,Passes Completed,Passes Attempted,Pass completion %,Progressive passes distance,% Short pass completed,% Medium passes completed,% Long passes completed,Key passes,1/3,Passes into penalty area,touches_def_pen,Take ons attempted,% Successful take-ons,Times tackled during take-on,carries_prgc,carries final 3rd,carries penalty area,Possessions lost,Goals Scored,Total Shots,% Shots on target,Shots p 90,Goals per shot,Goals per shot on target,% Aerial Duels won,Shot creating actions p 90,Goal creating actions p 90,Crosses Stopped,season,Current Age
1616,Janis Antiste,FRA,MF,Toulouse,FRA-Ligue 1,16.0,2002.0,1,12,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,0,1.0,0.0,7.5,0.0,,,0.0,0.0,0,2019-20,24.0
1617,Jean-Victor Makengo,FRA,MF,Toulouse,FRA-Ligue 1,21.0,1998.0,19,988,2,0,2,2,0,0.8,0.8,37.0,63.0,0.18,0.0,14.0,11.0,30.8,1.0,6.0,3.0,5.0,1.0,0,0.0,0,0.0,0,0.0,0.0,364.0,442.0,82.4,1436.0,86.2,81.7,71.0,11.0,43.0,6.0,10.0,29.0,44.8,16.0,37.0,21.0,6.0,27.0,2,14.0,28.6,1.28,0.14,0.5,15.8,1.91,0.0,0,2019-20,28.0
1618,Kalidou Sidibé,MLI,MF,Toulouse,FRA-Ligue 1,20.0,1999.0,4,91,0,0,0,0,0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,3.0,40.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,39.0,44.0,88.6,202.0,93.1,80.0,75.0,0.0,3.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,2.0,0,0.0,,0.0,,,33.3,1.98,0.0,0,2019-20,27.0
1619,Kelvin Amian,FRA,DF,Toulouse,FRA-Ligue 1,21.0,1998.0,20,1633,0,2,2,0,0,0.4,0.4,38.0,68.0,0.0,0.11,27.0,21.0,56.0,7.0,7.0,18.0,56.0,0.0,0,0.0,0,0.0,0,0.0,0.0,546.0,676.0,80.8,3422.0,90.7,84.3,50.0,5.0,42.0,8.0,75.0,24.0,45.8,13.0,38.0,28.0,5.0,18.0,0,8.0,37.5,0.44,0.0,0.0,50.0,0.77,0.11,0,2019-20,28.0
1620,Lovre Kalinić,CRO,GK,Toulouse,FRA-Ligue 1,29.0,1990.0,4,305,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,57.0,117.0,48.7,1736.0,100.0,100.0,33.3,0.0,1.0,0.0,98.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,,,100.0,0.29,0.0,0,2019-20,36.0
1621,Manu Koné,FRA,MF,Toulouse,FRA-Ligue 1,18.0,2001.0,13,875,0,0,0,0,0,0.2,0.2,14.0,25.0,0.0,0.0,35.0,20.0,43.3,1.0,14.0,19.0,10.0,1.0,0,0.0,0,0.0,0,0.0,0.0,305.0,378.0,80.7,1286.0,85.3,87.2,47.4,5.0,23.0,0.0,24.0,11.0,100.0,0.0,14.0,14.0,0.0,17.0,0,9.0,22.2,0.93,0.0,0.0,36.4,1.65,0.1,0,2019-20,25.0
1622,Mathieu Dossevi,TOG,"MF,FW",Toulouse,FRA-Ligue 1,31.0,1988.0,26,1751,1,2,3,1,0,1.7,1.7,91.0,57.0,0.05,0.1,32.0,20.0,50.0,0.0,17.0,14.0,7.0,0.0,0,0.0,0,0.0,0,0.0,0.0,460.0,737.0,62.4,2489.0,79.5,66.2,41.2,49.0,26.0,30.0,5.0,55.0,56.4,24.0,91.0,56.0,14.0,53.0,1,24.0,12.5,1.23,0.04,0.33,19.4,4.11,0.21,0,2019-20,38.0
1623,Mathieu Goncalves,FRA,DF,Toulouse,FRA-Ligue 1,18.0,2001.0,4,314,0,0,0,0,0,0.0,0.0,4.0,7.0,0.0,0.0,5.0,3.0,25.0,3.0,1.0,4.0,10.0,0.0,0,0.0,0,0.0,0,0.0,0.0,107.0,138.0,77.5,635.0,96.6,82.7,36.8,0.0,6.0,0.0,18.0,2.0,100.0,0.0,4.0,0.0,0.0,1.0,0,0.0,,0.0,,,57.1,0.57,0.0,0,2019-20,25.0
1624,Mauro Goicoechea,URU,GK,Toulouse,FRA-Ligue 1,31.0,1988.0,2,180,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,2.0,0,0.0,0,0.0,0,0.0,0.0,33.0,64.0,51.6,1045.0,100.0,83.3,42.0,0.0,1.0,0.0,61.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,,,50.0,0.0,0.0,0,2019-20,38.0
1625,Max Gradel,CIV,"MF,FW",Toulouse,FRA-Ligue 1,31.0,1987.0,21,1635,3,2,5,1,2,5.2,2.8,82.0,52.0,0.17,0.11,36.0,20.0,25.5,1.0,10.0,11.0,23.0,0.0,0,0.0,0,0.0,0,0.0,0.0,378.0,591.0,64.0,2015.0,82.9,53.0,41.8,18.0,19.0,23.0,26.0,66.0,54.5,30.0,82.0,53.0,26.0,47.0,3,36.0,30.6,1.98,0.03,0.09,34.0,3.08,0.33,0,2019-20,39.0
1626,Moussa Diarra,MLI,DF,Toulouse,FRA-Ligue 1,18.0,2000.0,1,90,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,100.0,0.0,0.0,3.0,2.0,0.0,0,0.0,0,0.0,0,0.0,0.0,41.0,55.0,74.5,278.0,95.2,76.9,14.3,0.0,0.0,0.0,4.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,,,14.3,0.0,0.0,0,2019-20,26.0
1627,Nathan N'Goumou,CMR,FW,Toulouse,FRA-Ligue 1,19.0,2000.0,1,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1.0,1.0,100.0,0.0,100.0,,,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,,,0.0,0.0,0.0,0,2019-20,26.0
1628,Nicolas Isimat-Mirin,FRA,DF,Toulouse,FRA-Ligue 1,27.0,1991.0,14,1260,1,0,1,1,0,0.5,0.5,7.0,34.0,0.07,0.0,14.0,8.0,45.5,12.0,6.0,22.0,71.0,0.0,0,0.0,0,0.0,0,0.0,0.0,445.0,539.0,82.6,3371.0,88.8,86.2,61.8,1.0,20.0,3.0,94.0,1.0,100.0,0.0,7.0,3.0,2.0,11.0,1,4.0,100.0,0.29,0.25,0.25,57.6,0.43,0.0,0,2019-20,35.0
1629,Quentin Boisgard,FRA,"MF,FW",Toulouse,FRA-Ligue 1,22.0,1997.0,20,1146,1,1,2,1,0,0.8,0.8,27.0,41.0,0.08,0.08,31.0,19.0,40.0,0.0,11.0,12.0,4.0,1.0,0,0.0,0,0.0,0,0.0,0.0,391.0,497.0,78.7,1532.0,87.4,76.2,42.9,17.0,22.0,7.0,14.0,53.0,58.5,22.0,27.0,26.0,9.0,44.0,1,17.0,11.8,1.34,0.06,0.5,39.4,3.38,0.31,0,2019-20,29.0
1630,Ruben Gabrielsen,NOR,DF,Toulouse,FRA-Ligue 1,27.0,1992.0,8,656,0,0,0,0,0,0.4,0.4,3.0,14.0,0.0,0.0,3.0,2.0,50.0,3.0,2.0,8.0,41.0,0.0,0,0.0,0,0.0,0,0.0,0.0,245.0,297.0,82.5,1863.0,94.2,87.2,47.1,1.0,10.0,1.0,56.0,3.0,100.0,0.0,3.0,0.0,0.0,0.0,0,4.0,25.0,0.55,0.0,0.0,70.6,0.27,0.0,0,2019-20,34.0
1631,Steven Moreira,CPV,DF,Toulouse,FRA-Ligue 1,24.0,1994.0,17,1389,0,0,0,0,0,0.2,0.2,32.0,56.0,0.0,0.0,37.0,25.0,61.3,3.0,13.0,16.0,29.0,0.0,0,0.0,0,0.0,0,0.0,0.0,559.0,726.0,77.0,4419.0,88.2,83.2,47.1,15.0,37.0,13.0,57.0,16.0,68.8,5.0,32.0,32.0,1.0,16.0,0,6.0,0.0,0.39,0.0,,36.0,1.94,0.19,0,2019-20,32.0
1632,Wesley Saïd,FRA,"MF,FW",Toulouse,FRA-Ligue 1,24.0,1995.0,23,1160,2,1,3,2,0,3.3,3.3,43.0,50.0,0.16,0.08,20.0,9.0,15.4,0.0,6.0,9.0,8.0,0.0,0,0.0,0,0.0,0,0.0,0.0,334.0,418.0,79.9,1561.0,88.3,81.3,60.0,12.0,34.0,13.0,15.0,41.0,68.3,13.0,43.0,23.0,9.0,25.0,2,25.0,40.0,1.94,0.08,0.2,46.4,2.95,0.16,0,2019-20,31.0
1633,William Vainqueur,FRA,MF,Toulouse,FRA-Ligue 1,30.0,1988.0,21,1715,0,0,0,0,0,0.6,0.6,15.0,74.0,0.0,0.0,68.0,36.0,36.7,5.0,16.0,29.0,23.0,0.0,0,0.0,0,0.0,0,0.0,0.0,874.0,985.0,88.7,3064.0,93.4,89.3,69.4,9.0,57.0,4.0,44.0,25.0,84.0,4.0,15.0,11.0,2.0,28.0,0,17.0,17.6,0.89,0.0,0.0,52.6,1.52,0.05,0,2019-20,38.0
1634,Yaya Sanogo,FRA,FW,Toulouse,FRA-Ligue 1,26.0,1993.0,15,910,3,1,4,2,1,3.3,2.5,4.0,8.0,0.3,0.1,6.0,3.0,50.0,1.0,3.0,7.0,14.0,0.0,0,0.0,0,0.0,0,0.0,0.0,112.0,173.0,64.7,199.0,70.1,69.0,50.0,8.0,4.0,2.0,14.0,3.0,33.3,2.0,4.0,2.0,0.0,25.0,3,25.0,40.0,2.47,0.08,0.2,43.0,1.78,0.2,0,2019-20,33.0
1635,Alfreð Finnbogason,ISL,FW,Augsburg,GER-Bundesliga,30.0,1989.0,21,966,3,1,4,2,1,4.0,3.2,6.0,21.0,0.28,0.09,11.0,6.0,28.6,2.0,6.0,3.0,8.0,0.0,0,0.0,0,0.0,0,0.0,0.0,148.0,241.0,61.4,479.0,72.2,61.4,44.4,19.0,8.0,10.0,10.0,12.0,50.0,6.0,6.0,2.0,3.0,34.0,3,17.0,41.2,1.58,0.12,0.29,31.5,2.98,0.37,0,2019-20,37.0
1636,Andreas Luthe,GER,GK,Augsburg,GER-Bundesliga,32.0,1987.0,10,900,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,0.0,0.0,0.0,5.0,1.0,0,0.0,0,0.0,0,0.0,0.0,294.0,416.0,70.7,5197.0,100.0,98.8,43.8,0.0,1.0,0.0,402.0,0.0,,0.0,0.0,0.0,0.0,1.0,0,0.0,,0.0,,,100.0,0.2,0.0,0,2019-20,39.0
1637,André Hahn,GER,"FW,MF",Augsburg,GER-Bundesliga,28.0,1990.0,15,702,1,0,1,1,0,2.6,1.9,15.0,9.0,0.13,0.0,15.0,9.0,23.8,5.0,18.0,13.0,14.0,0.0,0,0.0,0,0.0,0,0.0,0.0,98.0,178.0,55.1,415.0,68.9,57.4,35.0,9.0,10.0,7.0,15.0,11.0,36.4,7.0,15.0,11.0,4.0,19.0,1,15.0,26.7,1.92,0.07,0.25,51.9,2.43,0.13,0,2019-20,36.0
1638,Carlos Gruezo,ECU,MF,Augsburg,GER-Bundesliga,24.0,1995.0,11,886,0,1,1,0,0,0.2,0.2,5.0,34.0,0.0,0.1,28.0,12.0,20.8,0.0,5.0,6.0,5.0,0.0,0,0.0,0,0.0,0,0.0,0.0,257.0,313.0,82.1,1725.0,89.5,89.3,68.3,3.0,23.0,1.0,15.0,7.0,42.9,4.0,5.0,3.0,1.0,3.0,0,6.0,0.0,0.61,0.0,,50.0,1.12,0.2,0,2019-20,31.0
1639,Daniel Baier,GER,MF,Augsburg,GER-Bundesliga,35.0,1984.0,23,1941,1,0,1,1,0,0.5,0.5,7.0,77.0,0.05,0.0,33.0,17.0,34.9,7.0,12.0,58.0,27.0,0.0,0,0.0,0,0.0,0,0.0,0.0,667.0,897.0,74.4,4099.0,80.6,79.9,61.2,10.0,56.0,6.0,44.0,14.0,71.4,4.0,7.0,15.0,1.0,18.0,1,16.0,12.5,0.74,0.06,0.5,54.4,1.62,0.09,0,2019-20,42.0
1640,Eduard Löwen,GER,MF,Augsburg,GER-Bundesliga,22.0,1997.0,16,671,2,1,3,2,0,0.8,0.8,9.0,17.0,0.27,0.13,10.0,8.0,33.3,2.0,9.0,5.0,7.0,0.0,0,0.0,0,0.0,0,0.0,0.0,143.0,239.0,59.8,600.0,69.3,63.8,47.9,12.0,9.0,1.0,12.0,23.0,47.8,12.0,9.0,9.0,0.0,23.0,2,11.0,54.5,1.48,0.18,0.33,39.5,2.55,0.27,0,2019-20,29.0
1641,Florian Niederlechner,GER,"FW,MF",Augsburg,GER-Bundesliga,28.0,1990.0,33,2720,13,6,19,12,1,13.9,12.4,42.0,52.0,0.43,0.2,21.0,13.0,19.0,5.0,16.0,8.0,38.0,0.0,0,0.0,0,0.0,0,0.0,0.0,351.0,498.0,70.5,1138.0,78.5,76.8,64.9,29.0,23.0,15.0,47.0,63.0,44.4,35.0,42.0,21.0,26.0,63.0,13,76.0,50.0,2.51,0.16,0.32,40.7,2.41,0.4,0,2019-20,36.0
1642,Fredrik Jensen,FIN,"MF,FW",Augsburg,GER-Bundesliga,21.0,1997.0,10,457,1,0,1,1,0,0.7,0.7,8.0,9.0,0.2,0.0,3.0,1.0,28.6,1.0,6.0,1.0,3.0,0.0,0,0.0,0,0.0,0,0.0,0.0,56.0,89.0,62.9,238.0,81.8,50.0,22.2,2.0,4.0,1.0,3.0,9.0,44.4,5.0,8.0,4.0,1.0,8.0,1,6.0,50.0,1.18,0.17,0.33,35.0,2.17,0.39,0,2019-20,29.0
1643,Georg Teigl,AUT,"DF,MF",Augsburg,GER-Bundesliga,28.0,1991.0,3,111,0,0,0,0,0,0.1,0.1,1.0,3.0,0.0,0.0,3.0,1.0,50.0,0.0,0.0,3.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0.0,22.0,27.0,81.5,102.0,100.0,88.9,66.7,0.0,0.0,1.0,4.0,2.0,100.0,0.0,1.0,1.0,0.0,4.0,0,1.0,0.0,0.81,0.0,,,0.81,0.0,0,2019-20,35.0
1644,Iago,BRA,"DF,MF",Augsburg,GER-Bundesliga,22.0,1997.0,10,674,1,1,2,1,0,0.7,0.7,12.0,20.0,0.13,0.13,19.0,12.0,50.0,2.0,4.0,14.0,27.0,0.0,0,0.0,0,0.0,0,0.0,0.0,183.0,298.0,61.4,1287.0,78.2,64.6,36.2,4.0,12.0,2.0,32.0,6.0,33.3,4.0,12.0,5.0,0.0,10.0,1,2.0,50.0,0.27,0.5,1.0,32.0,1.07,0.13,0,2019-20,29.0
1645,Jan Morávek,CZE,MF,Augsburg,GER-Bundesliga,29.0,1989.0,11,474,0,1,1,0,0,0.1,0.1,4.0,17.0,0.0,0.19,23.0,12.0,45.8,1.0,3.0,8.0,11.0,0.0,0,0.0,0,0.0,0,0.0,0.0,138.0,185.0,74.6,570.0,79.0,79.6,58.8,5.0,8.0,5.0,13.0,10.0,80.0,2.0,4.0,5.0,0.0,5.0,0,2.0,0.0,0.38,0.0,,40.0,1.9,0.19,0,2019-20,37.0
1646,Jeffrey Gouweleeuw,NED,DF,Augsburg,GER-Bundesliga,28.0,1991.0,21,1645,0,1,1,0,0,0.0,0.0,11.0,40.0,0.0,0.05,28.0,16.0,57.1,8.0,7.0,37.0,97.0,0.0,0,0.0,0,0.0,0,0.0,0.0,574.0,762.0,75.3,5115.0,86.0,90.1,47.7,5.0,36.0,4.0,171.0,9.0,77.8,2.0,11.0,5.0,1.0,10.0,0,0.0,,0.0,,,54.5,0.66,0.11,0,2019-20,35.0
1647,Julian Schieber,GER,FW,Augsburg,GER-Bundesliga,30.0,1989.0,2,43,0,0,0,0,0,0.1,0.1,2.0,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,11.0,14.0,78.6,14.0,60.0,66.7,,0.0,1.0,1.0,0.0,0.0,,0.0,2.0,2.0,0.0,1.0,0,1.0,100.0,2.09,0.0,0.0,0.0,4.29,0.0,0,2019-20,37.0
1648,Mads Pedersen,DEN,DF,Augsburg,GER-Bundesliga,22.0,1996.0,2,96,0,1,1,0,0,0.0,0.0,3.0,1.0,0.0,0.94,4.0,2.0,33.3,1.0,2.0,2.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,26.0,34.0,76.5,144.0,86.7,80.0,25.0,2.0,0.0,1.0,4.0,2.0,0.0,2.0,3.0,1.0,1.0,1.0,0,0.0,,0.0,,,0.0,2.81,0.94,0,2019-20,30.0
1649,Marco Richter,GER,"MF,FW",Augsburg,GER-Bundesliga,21.0,1997.0,31,2280,4,3,7,4,0,4.7,4.7,40.0,57.0,0.16,0.12,21.0,16.0,27.5,0.0,15.0,24.0,17.0,0.0,0,0.0,0,0.0,0,0.0,0.0,332.0,562.0,59.1,1903.0,70.2,65.1,46.1,22.0,32.0,19.0,16.0,107.0,41.1,63.0,40.0,42.0,20.0,105.0,4,64.0,31.3,2.53,0.06,0.2,34.8,2.09,0.28,0,2019-20,29.0
1650,Marek Suchý,CZE,DF,Augsburg,GER-Bundesliga,31.0,1988.0,7,397,0,0,0,0,0,0.1,0.1,1.0,5.0,0.0,0.0,7.0,5.0,66.7,1.0,3.0,6.0,15.0,0.0,0,0.0,0,0.0,0,0.0,0.0,166.0,197.0,84.3,1477.0,88.5,91.9,61.3,0.0,2.0,0.0,25.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0,0.45,0.0,,72.2,0.0,0.0,0,2019-20,38.0
1651,Michael Gregoritsch,AUT,"MF,FW",Augsburg,GER-Bundesliga,25.0,1994.0,6,303,0,0,0,0,0,0.2,0.2,4.0,9.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,3.0,7.0,0.0,0,0.0,0,0.0,0,0.0,0.0,65.0,98.0,66.3,223.0,77.3,61.8,33.3,6.0,4.0,2.0,7.0,2.0,50.0,1.0,4.0,4.0,0.0,4.0,0,4.0,0.0,1.19,0.0,,50.0,2.97,0.3,0,2019-20,32.0
1652,Noah Joel Sarenren Bazee,NGA,FW,Augsburg,GER-Bundesliga,22.0,1996.0,10,381,1,0,1,1,0,1.0,1.0,5.0,4.0,0.24,0.0,4.0,3.0,25.0,1.0,1.0,5.0,4.0,0.0,0,0.0,0,0.0,0,0.0,0.0,36.0,73.0,49.3,165.0,63.9,50.0,100.0,5.0,1.0,1.0,3.0,16.0,50.0,8.0,5.0,4.0,6.0,18.0,1,4.0,75.0,0.94,0.25,0.33,36.4,2.13,0.0,0,2019-20,30.0
1653,Ohis Felix Uduokhai,GER,DF,Augsburg,GER-Bundesliga,21.0,1997.0,26,1966,0,0,0,0,0,0.2,0.2,9.0,55.0,0.0,0.0,43.0,26.0,65.5,30.0,10.0,36.0,125.0,2.0,0,0.0,0,0.0,0,0.0,0.0,743.0,921.0,80.7,4935.0,87.9,87.8,58.9,5.0,28.0,0.0,213.0,6.0,66.7,2.0,9.0,5.0,0.0,8.0,0,4.0,0.0,0.18,0.0,,63.2,0.5,0.0,0,2019-20,29.0
1654,Philipp Max,GER,DF,Augsburg,GER-Bundesliga,25.0,1993.0,31,2706,8,6,14,7,1,3.6,2.8,60.0,80.0,0.27,0.2,42.0,29.0,44.4,4.0,15.0,26.0,50.0,0.0,0,0.0,0,0.0,0,0.0,0.0,934.0,1430.0,65.3,7433.0,85.7,71.8,34.3,59.0,71.0,39.0,69.0,15.0,53.3,7.0,60.0,35.0,2.0,32.0,8,35.0,34.3,1.16,0.2,0.58,40.0,3.13,0.3,0,2019-20,33.0
1655,Rani Khedira,GER,MF,Augsburg,GER-Bundesliga,25.0,1994.0,32,2649,0,2,2,0,0,0.5,0.5,8.0,68.0,0.0,0.07,60.0,36.0,40.0,12.0,35.0,48.0,62.0,0.0,0,0.0,0,0.0,0,0.0,0.0,616.0,891.0,69.1,3412.0,79.3,74.5,38.7,11.0,54.0,5.0,91.0,8.0,50.0,4.0,8.0,7.0,0.0,15.0,0,9.0,0.0,0.31,0.0,,53.8,1.12,0.2,0,2019-20,32.0
1656,Raphael Framberger,GER,DF,Augsburg,GER-Bundesliga,23.0,1995.0,18,1175,0,2,2,0,0,0.1,0.1,19.0,41.0,0.0,0.15,43.0,25.0,72.4,9.0,14.0,20.0,26.0,0.0,0,0.0,0,0.0,0,0.0,0.0,327.0,514.0,63.6,3045.0,80.5,65.6,36.8,5.0,34.0,11.0,41.0,13.0,61.5,5.0,19.0,9.0,1.0,20.0,0,1.0,0.0,0.08,0.0,,46.2,1.38,0.23,0,2019-20,31.0
1657,Reece Oxford,ENG,MF,Augsburg,GER-Bundesliga,20.0,1998.0,12,375,0,0,0,0,0,0.1,0.1,1.0,4.0,0.0,0.0,7.0,4.0,25.0,5.0,3.0,5.0,10.0,1.0,0,0.0,0,0.0,0,0.0,0.0,63.0,97.0,64.9,377.0,73.7,63.6,61.9,0.0,4.0,0.0,14.0,2.0,50.0,1.0,1.0,1.0,0.0,3.0,0,2.0,0.0,0.48,0.0,,62.5,0.96,0.0,0,2019-20,28.0
1658,Ruben Vargas,SUI,"FW,MF",Augsburg,GER-Bundesliga,20.0,1998.0,33,2530,6,1,7,6,0,6.2,6.1,91.0,69.0,0.21,0.04,32.0,16.0,22.2,1.0,25.0,26.0,35.0,0.0,0,0.0,0,0.0,0,0.0,0.0,399.0,640.0,62.3,1787.0,72.9,63.9,43.3,23.0,36.0,20.0,32.0,110.0,49.1,56.0,91.0,59.0,31.0,74.0,6,59.0,42.4,2.1,0.1,0.24,30.2,2.67,0.21,0,2019-20,28.0
1659,Sergio Córdova,VEN,FW,Augsburg,GER-Bundesliga,21.0,1997.0,16,367,2,1,3,2,0,1.3,1.3,8.0,7.0,0.49,0.25,3.0,0.0,10.0,0.0,0.0,0.0,3.0,0.0,0,0.0,0,0.0,0,0.0,0.0,51.0,78.0,65.4,143.0,73.0,65.0,50.0,4.0,6.0,1.0,3.0,5.0,60.0,2.0,8.0,6.0,5.0,10.0,2,5.0,40.0,1.23,0.4,1.0,30.4,2.21,0.49,0,2019-20,29.0
1660,Stephan Lichtsteiner,SUI,DF,Augsburg,GER-Bundesliga,35.0,1984.0,20,1343,0,1,1,0,0,0.0,0.0,21.0,52.0,0.0,0.07,23.0,14.0,45.5,7.0,8.0,16.0,35.0,0.0,0,0.0,0,0.0,0,0.0,0.0,394.0,600.0,65.7,3545.0,81.1,70.9,26.8,8.0,30.0,8.0,64.0,9.0,55.6,4.0,21.0,17.0,1.0,8.0,0,2.0,0.0,0.13,0.0,,48.3,1.54,0.2,0,2019-20,42.0
1661,Tin Jedvaj,CRO,DF,Augsburg,GER-Bundesliga,23.0,1995.0,31,2638,2,0,2,2,0,1.8,1.8,19.0,63.0,0.07,0.0,44.0,26.0,48.9,18.0,18.0,60.0,123.0,1.0,0,0.0,0,0.0,0,0.0,0.0,842.0,1154.0,73.0,5834.0,78.1,83.2,54.7,7.0,39.0,8.0,176.0,10.0,60.0,4.0,19.0,8.0,0.0,12.0,2,14.0,35.7,0.48,0.14,0.4,58.3,0.65,0.03,0,2019-20,31.0
1662,Tomáš Koubek,CZE,GK,Augsburg,GER-Bundesliga,26.0,1992.0,24,2160,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,27.3,0.0,1.0,1.0,23.0,3.0,0,0.0,0,0.0,0,0.0,0.0,503.0,841.0,59.8,11639.0,98.3,99.1,39.4,1.0,10.0,0.0,808.0,1.0,100.0,0.0,0.0,0.0,0.0,3.0,0,0.0,,0.0,,,66.7,0.12,0.0,0,2019-20,34.0
1663,Alphonso Davies,CAN,DF,Bayern Munich,GER-Bundesliga,18.0,2000.0,29,2234,3,5,8,3,0,2.3,2.3,121.0,135.0,0.12,0.2,70.0,43.0,65.5,6.0,29.0,31.0,51.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1556.0,1818.0,85.6,6305.0,90.7,88.2,66.3,37.0,96.0,42.0,60.0,129.0,63.6,47.0,121.0,90.0,22.0,53.0,3,12.0,41.7,0.48,0.25,0.6,53.6,2.94,0.36,0,2019-20,26.0
1664,Benjamin Pavard,FRA,DF,Bayern Munich,GER-Bundesliga,23.0,1996.0,32,2790,4,4,8,4,0,2.0,2.0,70.0,224.0,0.13,0.13,34.0,22.0,57.1,10.0,18.0,52.0,60.0,0.0,0,0.0,0,0.0,0,0.0,0.0,2187.0,2512.0,87.1,11674.0,91.7,89.7,66.1,19.0,175.0,34.0,104.0,26.0,50.0,13.0,70.0,47.0,5.0,22.0,4,23.0,30.4,0.74,0.17,0.57,66.7,1.55,0.23,0,2019-20,30.0
1665,Chris Richards,USA,DF,Bayern Munich,GER-Bundesliga,19.0,2000.0,1,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0.0,4.0,4.0,100.0,13.0,100.0,100.0,,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,,,0.0,0.0,0.0,0,2019-20,26.0
1666,Corentin Tolisso,FRA,MF,Bayern Munich,GER-Bundesliga,24.0,1994.0,13,638,1,2,3,1,0,1.3,1.3,13.0,87.0,0.14,0.28,9.0,4.0,11.1,3.0,6.0,4.0,2.0,1.0,0,0.0,0,0.0,0,0.0,0.0,493.0,555.0,88.8,2488.0,92.1,93.9,78.6,13.0,71.0,10.0,11.0,11.0,63.6,4.0,13.0,11.0,2.0,8.0,1,15.0,20.0,2.12,0.07,0.33,61.5,4.95,1.13,0,2019-20,32.0
1667,David Alaba,AUT,DF,Bayern Munich,GER-Bundesliga,27.0,1992.0,28,2498,1,1,2,1,0,1.0,1.0,69.0,285.0,0.04,0.04,30.0,17.0,64.0,10.0,9.0,29.0,40.0,0.0,0,0.0,0,0.0,0,0.0,0.0,2263.0,2516.0,89.9,14738.0,94.8,93.4,72.0,19.0,278.0,22.0,145.0,9.0,77.8,2.0,69.0,28.0,3.0,16.0,1,19.0,36.8,0.68,0.05,0.14,42.0,1.66,0.11,0,2019-20,34.0
1668,Ivan Perišić,CRO,"FW,MF",Bayern Munich,GER-Bundesliga,30.0,1989.0,22,1206,4,3,7,4,0,4.1,4.1,55.0,49.0,0.3,0.22,16.0,12.0,24.2,3.0,11.0,4.0,8.0,0.0,0,0.0,0,0.0,0,0.0,0.0,448.0,638.0,70.2,1593.0,82.1,65.8,54.7,20.0,24.0,23.0,14.0,20.0,60.0,8.0,55.0,17.0,22.0,27.0,4,40.0,30.0,2.99,0.1,0.33,71.4,2.83,0.45,0,2019-20,37.0
