rk,player,nation,pos,squad,comp,age,born,Matches Played,Avg Mins per Match,Goals,Assists,Goals & Assists,Non Penalty Goals,Penalty Kicks Made,Expected Goals,Exp NPG,Progressive Carries,Progressive Passes,Goals p 90,Assists p 90,Tackles attempted,Tackles Won,% Dribbles tackled,Shots blocked,Passes blocked,Interceptions,Clearances,Errors made,Goals Against,Goals against p 90,Saves,Saves %,Clean Sheets,% Clean sheets,% Penalty saves,Passes Completed,Passes Attempted,Pass completion %,Progressive passes distance,% Short pass completed,% Medium passes completed,% Long passes completed,Key passes,1/3,Passes into penalty area,touches_def_pen,Take ons attempted,% Successful take-ons,Times tackled during take-on,carries_prgc,carries final 3rd,carries penalty area,Possessions lost,Goals Scored,Total Shots,% Shots on target,Shots p 90,Goals per shot,Goals per shot on target,% Aerial Duels won,Shot creating actions p 90,Goal creating actions p 90,Crosses Stopped,season,Current Age
340,Thomas Kaminski,BEL,GK,Luton Town,ENG-Premier League,30.0,1992.0,38,3405,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,33.3,0.0,1.0,0.0,14.0,2.0,0,0.0,0,0.0,0,0.0,0.0,869.0,1468.0,59.2,22188.0,98.9,95.6,38.6,1.0,44.0,2.0,1129.0,2.0,100.0,0.0,0.0,0.0,0.0,1.0,0,0.0,,0.0,,,100.0,0.08,0.0,0,2023-24,34.0
341,Tom Lockyer,WAL,DF,Luton Town,ENG-Premier League,28.0,1994.0,14,1169,1,1,2,1,0,1.1,1.1,6.0,37.0,0.08,0.08,25.0,16.0,68.2,13.0,10.0,23.0,68.0,0.0,0,0.0,0,0.0,0,0.0,0.0,301.0,422.0,71.3,3120.0,77.9,83.6,50.4,3.0,37.0,4.0,108.0,6.0,66.7,2.0,6.0,6.0,1.0,6.0,1,7.0,14.3,0.54,0.14,1.0,66.0,0.77,0.08,0,2023-24,32.0
342,Zack Nelson,ENG,"MF,DF",Luton Town,ENG-Premier League,18.0,2004.0,2,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,4.0,4.0,100.0,0.0,100.0,100.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0,0.0,,0.0,,,,0.0,0.0,0,2023-24,22.0
343,Aymeric Laporte,ESP,DF,Manchester City,ENG-Premier League,29.0,1994.0,1,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0.0,11.0,11.0,100.0,48.0,100.0,100.0,,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,1.0,100.0,7.5,0.0,0.0,,0.0,0.0,0,2023-24,32.0
344,Bernardo Silva,POR,"MF,FW",Manchester City,ENG-Premier League,28.0,1994.0,33,2578,6,9,15,6,0,3.7,3.7,140.0,177.0,0.21,0.31,51.0,23.0,43.9,4.0,28.0,17.0,15.0,1.0,0,0.0,0,0.0,0,0.0,0.0,1671.0,1936.0,86.3,5246.0,94.4,86.1,67.1,64.0,100.0,49.0,39.0,61.0,62.3,21.0,140.0,74.0,37.0,43.0,6,34.0,44.1,1.19,0.18,0.4,18.2,4.54,0.45,0,2023-24,32.0
345,Cole Palmer,ENG,MF,Manchester City,ENG-Premier League,21.0,2002.0,1,11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,4.0,5.0,80.0,0.0,100.0,66.7,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0,0.0,,0.0,,,,0.0,0.0,0,2023-24,24.0
346,Ederson,BRA,GK,Manchester City,ENG-Premier League,29.0,1993.0,33,2785,0,0,0,0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0,0.0,0,0.0,0,0.0,0.0,1077.0,1234.0,87.3,17578.0,99.6,98.2,62.7,1.0,25.0,1.0,965.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,,,100.0,0.23,0.06,0,2023-24,33.0
347,Erling Haaland,NOR,FW,Manchester City,ENG-Premier League,23.0,2000.0,31,2552,27,5,32,20,7,29.2,22.9,35.0,26.0,0.95,0.18,6.0,3.0,66.7,1.0,10.0,2.0,16.0,0.0,0,0.0,0,0.0,0,0.0,0.0,295.0,388.0,76.0,567.0,81.4,80.0,62.5,29.0,16.0,11.0,15.0,30.0,40.0,16.0,35.0,13.0,22.0,41.0,27,113.0,44.2,3.99,0.18,0.4,48.1,2.08,0.39,0,2023-24,26.0
348,Jack Grealish,ENG,"FW,MF",Manchester City,ENG-Premier League,27.0,1995.0,20,1009,3,1,4,3,0,2.1,2.1,87.0,50.0,0.27,0.09,13.0,8.0,50.0,2.0,11.0,6.0,5.0,0.0,0,0.0,0,0.0,0,0.0,0.0,499.0,580.0,86.0,1069.0,91.8,89.7,71.9,26.0,15.0,25.0,7.0,41.0,43.9,11.0,87.0,46.0,50.0,19.0,3,22.0,22.7,1.96,0.14,0.6,42.9,4.82,0.36,0,2023-24,31.0
349,James Mcatee,ENG,MF,Manchester City,ENG-Premier League,20.0,2002.0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,,,,0.0,0.0,0,2023-24,24.0
350,Jeremy Doku,BEL,"FW,MF",Manchester City,ENG-Premier League,21.0,2002.0,29,1595,3,8,11,3,0,2.5,2.5,218.0,57.0,0.17,0.45,39.0,22.0,45.0,0.0,14.0,9.0,5.0,0.0,0,0.0,0,0.0,0,0.0,0.0,693.0,852.0,81.3,1538.0,89.2,78.0,78.8,45.0,14.0,40.0,5.0,169.0,51.5,64.0,218.0,61.0,147.0,52.0,3,55.0,34.5,3.1,0.05,0.16,40.0,6.26,0.85,0,2023-24,24.0
351,John Stones,ENG,"DF,MF",Manchester City,ENG-Premier League,29.0,1994.0,16,1064,1,0,1,1,0,1.0,1.0,16.0,57.0,0.08,0.0,2.0,1.0,0.0,7.0,4.0,10.0,21.0,0.0,0,0.0,0,0.0,0,0.0,0.0,781.0,839.0,93.1,2872.0,94.4,96.1,75.9,6.0,53.0,1.0,54.0,6.0,16.7,4.0,16.0,24.0,1.0,5.0,1,4.0,50.0,0.34,0.25,0.5,73.7,1.95,0.0,0,2023-24,32.0
352,Joško Gvardiol,CRO,DF,Manchester City,ENG-Premier League,21.0,2002.0,28,2328,4,1,5,4,0,3.1,3.1,63.0,136.0,0.15,0.04,55.0,33.0,55.3,12.0,24.0,27.0,37.0,3.0,0,0.0,0,0.0,0,0.0,0.0,1671.0,1919.0,87.1,6169.0,92.2,88.9,72.0,18.0,141.0,16.0,67.0,45.0,57.8,14.0,63.0,49.0,15.0,23.0,4,32.0,40.6,1.24,0.13,0.31,56.4,2.09,0.27,0,2023-24,24.0
353,Julián Álvarez,ARG,"MF,FW",Manchester City,ENG-Premier League,23.0,2000.0,36,2647,11,8,19,9,2,13.0,11.5,64.0,103.0,0.37,0.27,24.0,13.0,25.0,0.0,30.0,2.0,14.0,1.0,0,0.0,0,0.0,0,0.0,0.0,1011.0,1258.0,80.4,2992.0,90.6,82.9,40.0,67.0,43.0,41.0,20.0,42.0,47.6,22.0,64.0,59.0,28.0,56.0,11,96.0,38.5,3.26,0.09,0.24,14.3,4.01,0.51,0,2023-24,26.0
354,Kalvin Phillips,ENG,MF,Manchester City,ENG-Premier League,27.0,1995.0,4,93,0,0,0,0,0,0.1,0.1,7.0,7.0,0.0,0.0,3.0,3.0,,0.0,0.0,2.0,2.0,0.0,0,0.0,0,0.0,0,0.0,0.0,62.0,70.0,88.6,300.0,96.9,92.3,70.0,0.0,8.0,1.0,3.0,3.0,33.3,2.0,7.0,5.0,1.0,4.0,0,2.0,0.0,1.94,0.0,,,0.98,0.0,0,2023-24,31.0
355,Kevin De Bruyne,BEL,MF,Manchester City,ENG-Premier League,32.0,1991.0,18,1221,4,10,14,4,0,2.4,2.4,47.0,111.0,0.29,0.74,14.0,9.0,35.0,0.0,5.0,4.0,4.0,0.0,0,0.0,0,0.0,0,0.0,0.0,732.0,971.0,75.4,3364.0,88.6,76.1,49.3,59.0,67.0,56.0,2.0,33.0,30.3,21.0,47.0,40.0,12.0,13.0,4,44.0,38.6,3.24,0.09,0.24,54.5,7.36,1.18,0,2023-24,35.0
356,Kyle Walker,ENG,DF,Manchester City,ENG-Premier League,33.0,1990.0,32,2767,0,4,4,0,0,0.4,0.4,74.0,157.0,0.0,0.13,38.0,24.0,48.7,6.0,13.0,27.0,40.0,1.0,0,0.0,0,0.0,0,0.0,0.0,2128.0,2404.0,88.5,8306.0,93.9,91.4,67.5,25.0,199.0,32.0,77.0,35.0,60.0,11.0,74.0,67.0,7.0,24.0,0,16.0,18.8,0.52,0.0,0.0,62.5,2.02,0.36,0,2023-24,36.0
357,Manuel Akanji,SUI,"DF,MF",Manchester City,ENG-Premier League,28.0,1995.0,30,2511,2,0,2,2,0,1.9,1.9,46.0,148.0,0.07,0.0,42.0,28.0,56.4,12.0,16.0,23.0,70.0,3.0,0,0.0,0,0.0,0,0.0,0.0,2180.0,2334.0,93.4,9787.0,96.0,94.7,77.3,13.0,214.0,15.0,163.0,4.0,50.0,2.0,46.0,51.0,3.0,14.0,2,15.0,33.3,0.54,0.13,0.4,50.0,1.97,0.14,0,2023-24,31.0
358,Mateo Kovačić,CRO,MF,Manchester City,ENG-Premier League,29.0,1994.0,30,1551,1,0,1,1,0,1.3,1.3,37.0,100.0,0.06,0.0,36.0,25.0,64.3,1.0,22.0,10.0,10.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1435.0,1527.0,94.0,4603.0,96.9,94.5,71.9,21.0,120.0,15.0,33.0,32.0,62.5,7.0,37.0,51.0,1.0,16.0,1,22.0,22.7,1.28,0.05,0.2,50.0,3.14,0.35,0,2023-24,32.0
359,Matheus Nunes,POR,MF,Manchester City,ENG-Premier League,24.0,1998.0,17,661,0,2,2,0,0,0.8,0.8,28.0,34.0,0.0,0.27,10.0,4.0,31.3,1.0,6.0,1.0,8.0,1.0,0,0.0,0,0.0,0,0.0,0.0,373.0,443.0,84.2,783.0,91.4,86.5,47.8,9.0,23.0,16.0,13.0,23.0,39.1,13.0,28.0,22.0,10.0,19.0,0,9.0,44.4,1.23,0.0,0.0,38.5,2.72,0.41,0,2023-24,28.0
360,Nathan Aké,NED,DF,Manchester City,ENG-Premier League,28.0,1995.0,29,2042,2,2,4,2,0,2.5,2.5,24.0,116.0,0.09,0.09,26.0,16.0,65.0,2.0,15.0,14.0,54.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1716.0,1864.0,92.1,8717.0,95.8,94.2,50.6,10.0,148.0,5.0,105.0,10.0,50.0,3.0,24.0,43.0,1.0,8.0,2,20.0,25.0,0.88,0.1,0.4,62.2,1.59,0.26,0,2023-24,31.0
361,Oscar Bobb,NOR,"FW,MF",Manchester City,ENG-Premier League,20.0,2003.0,14,302,1,1,2,1,0,1.4,1.4,13.0,25.0,0.3,0.3,7.0,3.0,50.0,0.0,4.0,5.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0.0,155.0,177.0,87.6,478.0,94.4,86.3,100.0,9.0,3.0,19.0,4.0,18.0,61.1,6.0,13.0,5.0,5.0,6.0,1,4.0,25.0,1.19,0.25,1.0,33.3,6.56,1.79,0,2023-24,23.0
362,Phil Foden,ENG,"FW,MF",Manchester City,ENG-Premier League,23.0,2000.0,35,2857,19,8,27,19,0,10.3,10.3,93.0,168.0,0.6,0.25,31.0,20.0,41.9,0.0,30.0,13.0,18.0,1.0,0,0.0,0,0.0,0,0.0,0.0,1511.0,1767.0,85.5,3769.0,94.0,86.4,50.4,73.0,71.0,57.0,22.0,102.0,46.1,46.0,93.0,79.0,56.0,62.0,19,105.0,45.7,3.31,0.18,0.4,26.1,4.54,0.66,0,2023-24,26.0
363,Rico Lewis,ENG,"DF,MF",Manchester City,ENG-Premier League,18.0,2004.0,16,809,2,0,2,2,0,0.6,0.6,21.0,33.0,0.22,0.0,10.0,7.0,42.9,1.0,6.0,4.0,6.0,0.0,0,0.0,0,0.0,0,0.0,0.0,518.0,568.0,91.2,1127.0,96.6,93.5,60.0,13.0,29.0,9.0,8.0,9.0,44.4,4.0,21.0,20.0,5.0,2.0,2,5.0,80.0,0.56,0.4,0.5,0.0,1.67,0.0,0,2023-24,22.0
364,Rodri,ESP,MF,Manchester City,ENG-Premier League,27.0,1996.0,34,2931,8,9,17,8,0,4.1,4.1,76.0,376.0,0.25,0.28,70.0,43.0,48.3,8.0,24.0,26.0,41.0,4.0,0,0.0,0,0.0,0,0.0,0.0,3365.0,3656.0,92.0,15766.0,94.5,93.6,84.8,49.0,378.0,61.0,114.0,64.0,65.6,14.0,76.0,88.0,12.0,23.0,8,62.0,35.5,1.9,0.13,0.36,71.1,4.82,0.71,0,2023-24,30.0
365,Rúben Dias,POR,DF,Manchester City,ENG-Premier League,26.0,1997.0,30,2559,0,0,0,0,0,1.4,1.4,34.0,173.0,0.0,0.0,39.0,20.0,73.1,17.0,15.0,30.0,77.0,0.0,0,0.0,0,0.0,0,0.0,0.0,2469.0,2635.0,93.7,13568.0,96.6,96.2,71.6,7.0,220.0,12.0,231.0,1.0,0.0,1.0,34.0,70.0,1.0,10.0,0,20.0,40.0,0.7,0.0,0.0,52.8,1.23,0.14,0,2023-24,29.0
366,Sergio Gómez,ESP,"FW,MF",Manchester City,ENG-Premier League,22.0,2000.0,6,53,0,1,1,0,0,0.2,0.2,4.0,2.0,0.0,1.7,1.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,46.0,54.0,85.2,97.0,93.5,88.2,50.0,1.0,1.0,2.0,0.0,2.0,100.0,0.0,4.0,0.0,1.0,0.0,0,2.0,0.0,3.4,0.0,,0.0,3.33,3.33,0,2023-24,26.0
367,Stefan Ortega,GER,GK,Manchester City,ENG-Premier League,30.0,1992.0,9,635,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,0,0.0,0,0.0,0,0.0,0.0,213.0,266.0,80.1,3526.0,100.0,98.2,47.9,0.0,2.0,0.0,213.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,,,100.0,0.0,0.0,0,2023-24,34.0
368,Aaron Wan-Bissaka,COD,DF,Manchester Utd,ENG-Premier League,25.0,1997.0,22,1780,0,2,2,0,0,0.1,0.1,30.0,77.0,0.0,0.1,42.0,25.0,73.1,15.0,14.0,41.0,68.0,1.0,0,0.0,0,0.0,0,0.0,0.0,823.0,986.0,83.5,3539.0,89.5,85.3,50.0,12.0,51.0,16.0,85.0,32.0,53.1,9.0,30.0,27.0,4.0,20.0,0,3.0,33.3,0.15,0.0,0.0,52.5,1.31,0.15,0,2023-24,29.0
369,Alejandro Garnacho,ARG,FW,Manchester Utd,ENG-Premier League,19.0,2004.0,36,2565,7,4,11,7,0,8.4,8.3,178.0,62.0,0.25,0.14,22.0,15.0,26.7,2.0,24.0,18.0,18.0,0.0,0,0.0,0,0.0,0,0.0,0.0,675.0,901.0,74.9,1365.0,83.4,81.1,54.0,46.0,26.0,22.0,13.0,131.0,36.6,63.0,178.0,83.0,102.0,69.0,7,100.0,27.0,3.51,0.07,0.26,19.4,4.17,0.53,0,2023-24,22.0
370,Amad Diallo,CIV,"FW,MF",Manchester Utd,ENG-Premier League,21.0,2002.0,9,390,1,1,2,1,0,0.5,0.5,11.0,10.0,0.23,0.23,10.0,3.0,42.9,1.0,2.0,1.0,6.0,0.0,0,0.0,0,0.0,0,0.0,0.0,149.0,170.0,87.6,279.0,91.3,86.5,80.0,10.0,6.0,3.0,8.0,23.0,47.8,10.0,11.0,12.0,4.0,7.0,1,10.0,40.0,2.31,0.1,0.25,40.0,4.62,0.0,0,2023-24,24.0
371,André Onana,CMR,GK,Manchester Utd,ENG-Premier League,27.0,1996.0,38,3420,0,0,0,0,0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,100.0,0.0,0.0,0.0,11.0,2.0,0,0.0,0,0.0,0,0.0,0.0,1105.0,1521.0,72.6,18646.0,99.6,97.9,40.4,3.0,35.0,3.0,1224.0,1.0,100.0,0.0,1.0,0.0,0.0,1.0,0,0.0,,0.0,,,87.5,0.16,0.03,0,2023-24,30.0
372,Anthony Martial,FRA,FW,Manchester Utd,ENG-Premier League,27.0,1995.0,13,448,1,0,1,1,0,1.2,1.2,6.0,12.0,0.2,0.0,4.0,1.0,100.0,0.0,4.0,0.0,3.0,0.0,0,0.0,0,0.0,0,0.0,0.0,109.0,139.0,78.4,263.0,87.5,75.8,50.0,6.0,6.0,2.0,3.0,6.0,33.3,2.0,6.0,6.0,1.0,14.0,1,6.0,66.7,1.21,0.17,0.25,30.8,2.21,0.2,0,2023-24,31.0
373,Antony,BRA,FW,Manchester Utd,ENG-Premier League,23.0,2000.0,29,1324,1,1,2,1,0,3.4,3.4,53.0,64.0,0.07,0.07,40.0,21.0,50.0,1.0,28.0,12.0,9.0,0.0,0,0.0,0,0.0,0,0.0,0.0,468.0,595.0,78.7,1608.0,84.8,85.0,53.3,22.0,26.0,29.0,17.0,71.0,36.6,33.0,53.0,37.0,23.0,26.0,1,43.0,34.9,2.92,0.02,0.07,8.7,3.74,0.2,0,2023-24,26.0
374,Bruno Fernandes,POR,"MF,FW",Manchester Utd,ENG-Premier League,28.0,1994.0,35,3118,10,8,18,6,4,10.0,6.1,86.0,297.0,0.29,0.23,68.0,38.0,34.1,6.0,43.0,27.0,50.0,2.0,0,0.0,0,0.0,0,0.0,0.0,1590.0,2179.0,73.0,10273.0,87.4,76.2,53.0,114.0,187.0,89.0,96.0,44.0,43.2,21.0,86.0,61.0,23.0,48.0,10,90.0,38.9,2.6,0.07,0.17,45.7,6.06,0.55,0,2023-24,32.0
375,Casemiro,BRA,"MF,DF",Manchester Utd,ENG-Premier League,31.0,1992.0,25,1982,1,2,3,1,0,3.5,3.5,12.0,112.0,0.05,0.09,83.0,56.0,48.1,33.0,41.0,18.0,71.0,1.0,0,0.0,0,0.0,0,0.0,0.0,1165.0,1425.0,81.8,7677.0,89.9,86.1,56.1,16.0,124.0,18.0,169.0,18.0,50.0,8.0,12.0,22.0,1.0,15.0,1,39.0,23.1,1.77,0.03,0.11,65.6,1.86,0.18,0,2023-24,34.0
376,Christian Eriksen,DEN,MF,Manchester Utd,ENG-Premier League,31.0,1992.0,22,1141,1,2,3,1,0,1.0,1.0,20.0,68.0,0.08,0.16,18.0,13.0,36.4,6.0,11.0,4.0,13.0,0.0,0,0.0,0,0.0,0,0.0,0.0,648.0,805.0,80.5,2702.0,88.5,82.7,56.1,27.0,66.0,17.0,27.0,6.0,50.0,3.0,20.0,21.0,2.0,8.0,1,13.0,30.8,1.03,0.08,0.25,12.5,3.63,0.24,0,2023-24,34.0
377,Daniel Gore,ENG,MF,Manchester Utd,ENG-Premier League,18.0,2004.0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,,,,0.0,0.0,0,2023-24,22.0
378,Diogo Dalot,POR,DF,Manchester Utd,ENG-Premier League,24.0,1999.0,36,3174,2,3,5,2,0,1.7,1.7,52.0,124.0,0.06,0.09,81.0,51.0,68.9,16.0,28.0,37.0,111.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1486.0,1830.0,81.2,8066.0,89.2,81.9,65.3,37.0,107.0,31.0,185.0,52.0,59.6,18.0,52.0,43.0,10.0,24.0,2,30.0,23.3,0.85,0.07,0.29,56.1,2.21,0.2,0,2023-24,27.0
379,Donny van de Beek,NED,DF,Manchester Utd,ENG-Premier League,26.0,1997.0,1,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1.0,1.0,100.0,0.0,100.0,,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0,1.0,0.0,30.0,0.0,,,30.0,0.0,0,2023-24,29.0
380,Ethan Wheatley,ENG,FW,Manchester Utd,ENG-Premier League,17.0,2006.0,3,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,2.0,2.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0,0.0,,0.0,,,,0.0,0.0,0,2023-24,20.0
381,Facundo Pellistri,URU,"FW,MF",Manchester Utd,ENG-Premier League,21.0,2001.0,9,172,0,1,1,0,0,0.7,0.7,6.0,6.0,0.0,0.52,5.0,3.0,33.3,1.0,6.0,1.0,5.0,0.0,0,0.0,0,0.0,0,0.0,0.0,60.0,79.0,75.9,146.0,88.7,64.7,,1.0,4.0,2.0,5.0,11.0,45.5,4.0,6.0,7.0,4.0,4.0,0,4.0,50.0,2.09,0.0,0.0,60.0,1.57,0.52,0,2023-24,25.0
382,Hannibal Mejbri,TUN,"MF,FW",Manchester Utd,ENG-Premier League,20.0,2003.0,5,133,1,0,1,1,0,0.0,0.0,2.0,6.0,0.68,0.0,3.0,3.0,33.3,1.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,31.0,38.0,81.6,143.0,100.0,77.8,50.0,2.0,6.0,1.0,2.0,5.0,40.0,1.0,2.0,0.0,0.0,7.0,1,1.0,100.0,0.68,1.0,1.0,33.3,4.06,0.0,0,2023-24,23.0
383,Harry Maguire,ENG,DF,Manchester Utd,ENG-Premier League,30.0,1993.0,22,1653,2,2,4,2,0,2.0,2.0,20.0,73.0,0.11,0.11,24.0,17.0,54.5,24.0,9.0,25.0,83.0,1.0,0,0.0,0,0.0,0,0.0,0.0,917.0,1103.0,83.1,6419.0,90.3,87.3,58.0,6.0,78.0,6.0,201.0,2.0,0.0,2.0,20.0,13.0,2.0,9.0,2,20.0,15.0,1.09,0.1,0.67,78.4,1.31,0.22,0,2023-24,33.0
384,Jadon Sancho,ENG,"FW,MF",Manchester Utd,ENG-Premier League,23.0,2000.0,3,79,0,0,0,0,0,0.0,0.0,10.0,4.0,0.0,0.0,1.0,0.0,33.3,0.0,1.0,1.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,34.0,43.0,79.1,116.0,88.0,71.4,100.0,1.0,2.0,2.0,4.0,7.0,42.9,3.0,10.0,5.0,5.0,0.0,0,0.0,,0.0,,,0.0,4.62,1.15,0,2023-24,26.0
385,Jonny Evans,NIR,DF,Manchester Utd,ENG-Premier League,35.0,1988.0,23,1392,0,1,1,0,0,0.1,0.1,7.0,37.0,0.0,0.06,22.0,14.0,57.1,18.0,7.0,23.0,76.0,0.0,0,0.0,0,0.0,0,0.0,0.0,729.0,832.0,87.6,3843.0,92.3,92.0,55.6,6.0,29.0,3.0,185.0,7.0,57.1,2.0,7.0,5.0,0.0,5.0,0,1.0,0.0,0.06,0.0,,66.7,0.71,0.13,0,2023-24,38.0
386,Kobbie Mainoo,ENG,MF,Manchester Utd,ENG-Premier League,18.0,2005.0,24,1924,3,1,4,3,0,0.9,0.9,25.0,64.0,0.14,0.05,47.0,27.0,46.7,12.0,8.0,22.0,30.0,1.0,0,0.0,0,0.0,0,0.0,0.0,748.0,868.0,86.2,2654.0,90.3,89.1,60.8,15.0,47.0,9.0,62.0,58.0,53.4,22.0,25.0,22.0,6.0,29.0,3,11.0,45.5,0.51,0.27,0.6,42.2,1.87,0.37,0,2023-24,21.0
387,Lisandro Martínez,ARG,DF,Manchester Utd,ENG-Premier League,25.0,1998.0,11,646,0,1,1,0,0,0.0,0.0,8.0,28.0,0.0,0.14,12.0,8.0,41.7,8.0,2.0,5.0,26.0,0.0,0,0.0,0,0.0,0,0.0,0.0,411.0,446.0,92.2,2103.0,96.9,95.0,63.4,3.0,29.0,1.0,75.0,4.0,50.0,1.0,8.0,3.0,0.0,1.0,0,0.0,,0.0,,,44.4,0.98,0.14,0,2023-24,28.0
388,Luke Shaw,ENG,DF,Manchester Utd,ENG-Premier League,28.0,1995.0,12,959,0,0,0,0,0,0.0,0.0,10.0,45.0,0.0,0.0,11.0,8.0,60.0,11.0,7.0,6.0,39.0,0.0,0,0.0,0,0.0,0,0.0,0.0,531.0,648.0,81.9,3114.0,89.2,84.8,47.7,13.0,33.0,7.0,81.0,11.0,63.6,4.0,10.0,11.0,1.0,14.0,0,2.0,0.0,0.19,0.0,,56.5,2.16,0.0,0,2023-24,31.0
389,Marcus Rashford,ENG,FW,Manchester Utd,ENG-Premier League,25.0,1997.0,33,2271,7,2,9,5,2,7.4,5.8,95.0,65.0,0.28,0.08,19.0,12.0,34.6,1.0,14.0,4.0,21.0,0.0,0,0.0,0,0.0,0,0.0,0.0,559.0,742.0,75.3,2035.0,84.0,72.4,54.1,23.0,34.0,30.0,24.0,109.0,44.0,53.0,95.0,51.0,64.0,59.0,7,60.0,31.7,2.38,0.08,0.26,36.6,3.45,0.48,0,2023-24,29.0
390,Mason Mount,ENG,"MF,FW",Manchester Utd,ENG-Premier League,24.0,1999.0,14,516,1,0,1,1,0,0.4,0.4,9.0,21.0,0.17,0.0,22.0,14.0,37.5,1.0,5.0,6.0,3.0,0.0,0,0.0,0,0.0,0,0.0,0.0,179.0,219.0,81.7,735.0,88.8,79.2,58.8,6.0,17.0,6.0,11.0,12.0,33.3,6.0,9.0,5.0,2.0,11.0,1,5.0,20.0,0.87,0.2,1.0,40.0,3.15,0.0,0,2023-24,27.0
391,Omari Forson,ENG,FW,Manchester Utd,ENG-Premier League,19.0,2004.0,4,70,0,1,1,0,0,0.0,0.0,1.0,2.0,0.0,1.29,2.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,30.0,33.0,90.9,78.0,100.0,83.3,,2.0,2.0,1.0,0.0,2.0,50.0,1.0,1.0,3.0,0.0,1.0,0,1.0,0.0,1.29,0.0,,0.0,0.0,0.0,0,2023-24,22.0
392,Raphaël Varane,FRA,DF,Manchester Utd,ENG-Premier League,30.0,1993.0,22,1375,1,0,1,1,0,1.3,1.3,16.0,59.0,0.07,0.0,18.0,11.0,71.4,18.0,5.0,15.0,88.0,0.0,0,0.0,0,0.0,0,0.0,0.0,694.0,781.0,88.9,3767.0,93.7,91.9,66.2,1.0,59.0,4.0,178.0,2.0,50.0,1.0,16.0,11.0,0.0,6.0,1,8.0,25.0,0.52,0.13,0.5,80.8,1.05,0.13,0,2023-24,33.0
393,Rasmus Højlund,DEN,FW,Manchester Utd,ENG-Premier League,20.0,2003.0,30,2158,10,2,12,10,0,7.6,7.6,35.0,33.0,0.42,0.08,11.0,7.0,38.5,1.0,8.0,1.0,19.0,0.0,0,0.0,0,0.0,0,0.0,0.0,304.0,402.0,75.6,884.0,80.6,75.3,91.7,28.0,14.0,14.0,20.0,38.0,47.4,18.0,35.0,26.0,14.0,50.0,10,38.0,52.6,1.58,0.26,0.5,27.8,2.42,0.17,0,2023-24,23.0
