rk,player,nation,pos,squad,comp,age,born,Matches Played,Avg Mins per Match,Goals,Assists,Goals & Assists,Non Penalty Goals,Penalty Kicks Made,Expected Goals,Exp NPG,Progressive Carries,Progressive Passes,Goals p 90,Assists p 90,Tackles attempted,Tackles Won,% Dribbles tackled,Shots blocked,Passes blocked,Interceptions,Clearances,Errors made,Goals Against,Goals against p 90,Saves,Saves %,Clean Sheets,% Clean sheets,% Penalty saves,Passes Completed,Passes Attempted,Pass completion %,Progressive passes distance,% Short pass completed,% Medium passes completed,% Long passes completed,Key passes,1/3,Passes into penalty area,touches_def_pen,Take ons attempted,% Successful take-ons,Times tackled during take-on,carries_prgc,carries final 3rd,carries penalty area,Possessions lost,Goals Scored,Total Shots,% Shots on target,Shots p 90,Goals per shot,Goals per shot on target,% Aerial Duels won,Shot creating actions p 90,Goal creating actions p 90,Crosses Stopped,season,Current Age
1186,Wesley Saïd,FRA,"FW,MF",Dijon,FRA-Ligue 1,23.0,1995.0,34,2253,4,1,5,4,0,5.1,4.3,68.0,78.0,0.16,0.04,25.0,18.0,25.0,0.0,9.0,9.0,9.0,0.0,0,0.0,0,0.0,0,0.0,0.0,426.0,599.0,71.1,1577.0,81.3,78.2,44.4,26.0,32.0,29.0,9.0,67.0,67.2,22.0,68.0,39.0,26.0,46.0,4,58.0,43.1,2.32,0.07,0.16,36.5,2.64,0.28,0,2018-19,31.0
1187,Yoann Gourcuff,FRA,"MF,FW",Dijon,FRA-Ligue 1,32.0,1986.0,8,134,0,0,0,0,0,0.4,0.4,9.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0.0,68.0,84.0,81.0,275.0,95.0,80.0,33.3,3.0,9.0,2.0,3.0,2.0,50.0,1.0,9.0,3.0,2.0,3.0,0,7.0,14.3,4.7,0.0,0.0,,5.33,0.0,0,2018-19,40.0
1188,Alexandre Mendy,GNB,FW,Guingamp,FRA-Ligue 1,24.0,1994.0,16,767,3,0,3,3,0,3.0,3.0,5.0,7.0,0.35,0.0,5.0,3.0,37.5,0.0,3.0,1.0,6.0,0.0,0,0.0,0,0.0,0,0.0,0.0,84.0,119.0,70.6,137.0,76.1,80.6,50.0,7.0,4.0,2.0,6.0,9.0,44.4,5.0,5.0,7.0,2.0,25.0,3,22.0,31.8,2.58,0.14,0.43,36.2,1.65,0.0,0,2018-19,32.0
1189,Cheick Traoré,MLI,DF,Guingamp,FRA-Ligue 1,23.0,1995.0,20,1508,0,0,0,0,0,0.4,0.4,44.0,57.0,0.0,0.0,37.0,21.0,60.0,3.0,10.0,23.0,46.0,1.0,0,0.0,0,0.0,0,0.0,0.0,416.0,692.0,60.1,3811.0,79.5,59.4,35.2,12.0,26.0,16.0,39.0,41.0,39.0,25.0,44.0,34.0,11.0,17.0,0,8.0,25.0,0.48,0.0,0.0,42.9,1.79,0.06,0,2018-19,31.0
1190,Christophe Kerbrat,FRA,DF,Guingamp,FRA-Ligue 1,31.0,1986.0,25,2095,0,0,0,0,0,0.1,0.1,10.0,75.0,0.0,0.0,40.0,24.0,63.2,10.0,9.0,50.0,140.0,5.0,0,0.0,0,0.0,0,0.0,0.0,670.0,862.0,77.7,6418.0,84.5,83.7,61.9,1.0,52.0,1.0,138.0,4.0,75.0,1.0,10.0,8.0,3.0,10.0,0,2.0,0.0,0.09,0.0,,38.0,0.21,0.0,0,2018-19,40.0
1191,Didier Ibrahim Ndong,GAB,MF,Guingamp,FRA-Ligue 1,24.0,1994.0,11,744,0,0,0,0,0,0.1,0.1,13.0,33.0,0.0,0.0,16.0,11.0,38.5,3.0,12.0,15.0,6.0,1.0,0,0.0,0,0.0,0,0.0,0.0,271.0,334.0,81.1,1183.0,88.2,84.8,69.0,4.0,27.0,5.0,10.0,11.0,54.5,5.0,13.0,8.0,0.0,12.0,0,3.0,33.3,0.36,0.0,0.0,37.8,1.45,0.12,0,2018-19,32.0
1192,Djégui Koita,FRA,DF,Guingamp,FRA-Ligue 1,18.0,1999.0,2,173,0,0,0,0,0,0.0,0.0,0.0,6.0,0.0,0.0,8.0,6.0,75.0,3.0,2.0,0.0,9.0,0.0,0,0.0,0,0.0,0,0.0,0.0,41.0,58.0,70.7,412.0,89.5,77.3,53.8,0.0,3.0,0.0,9.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,,,14.3,0.52,0.0,0,2018-19,27.0
1193,Franck Tabanou,FRA,DF,Guingamp,FRA-Ligue 1,29.0,1989.0,2,180,0,0,0,0,0,0.0,0.0,1.0,5.0,0.0,0.0,4.0,3.0,50.0,0.0,0.0,6.0,15.0,0.0,0,0.0,0,0.0,0,0.0,0.0,50.0,65.0,76.9,395.0,87.5,96.9,31.3,0.0,2.0,0.0,13.0,0.0,,0.0,1.0,1.0,0.0,1.0,0,0.0,,0.0,,,38.5,0.0,0.0,0,2018-19,37.0
1194,Félix Eboa Eboa,CMR,DF,Guingamp,FRA-Ligue 1,21.0,1997.0,27,2426,3,0,3,3,0,1.7,1.7,9.0,74.0,0.11,0.0,47.0,33.0,72.7,24.0,13.0,39.0,136.0,2.0,0,0.0,0,0.0,0,0.0,0.0,764.0,1007.0,75.9,5969.0,79.9,86.8,46.3,5.0,46.0,7.0,166.0,11.0,81.8,2.0,9.0,8.0,1.0,12.0,3,12.0,41.7,0.45,0.25,0.6,65.8,0.26,0.0,0,2018-19,29.0
1195,Guessouma Fofana,MTN,MF,Guingamp,FRA-Ligue 1,25.0,1992.0,10,479,0,0,0,0,0,0.8,0.8,3.0,19.0,0.0,0.0,14.0,9.0,40.0,0.0,3.0,6.0,8.0,0.0,0,0.0,0,0.0,0,0.0,0.0,97.0,128.0,75.8,565.0,77.9,80.0,60.0,1.0,4.0,1.0,11.0,3.0,33.3,2.0,3.0,4.0,0.0,2.0,0,6.0,0.0,1.13,0.0,,46.7,0.75,0.0,0,2018-19,34.0
1196,Johan Larsson,SWE,DF,Guingamp,FRA-Ligue 1,28.0,1990.0,1,90,0,0,0,0,0,0.0,0.0,6.0,5.0,0.0,0.0,1.0,1.0,50.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0,0.0,0,0.0,0.0,28.0,41.0,68.3,191.0,100.0,70.0,28.6,1.0,4.0,1.0,1.0,0.0,,0.0,6.0,1.0,1.0,1.0,0,0.0,,0.0,,,100.0,1.0,0.0,0,2018-19,36.0
1197,Jordan Ikoko,COD,DF,Guingamp,FRA-Ligue 1,24.0,1994.0,20,1707,0,0,0,0,0,0.2,0.2,49.0,63.0,0.0,0.0,37.0,24.0,57.1,5.0,13.0,24.0,30.0,0.0,0,0.0,0,0.0,0,0.0,0.0,595.0,825.0,72.1,3603.0,86.5,68.5,44.0,10.0,39.0,14.0,38.0,23.0,69.6,7.0,49.0,31.0,6.0,27.0,0,4.0,25.0,0.21,0.0,0.0,24.1,1.42,0.05,0,2018-19,32.0
1198,Jérémy Sorbon,FRA,DF,Guingamp,FRA-Ligue 1,34.0,1983.0,33,2647,1,0,1,1,0,0.9,0.9,3.0,64.0,0.03,0.0,33.0,20.0,63.6,23.0,10.0,34.0,105.0,2.0,0,0.0,0,0.0,0,0.0,0.0,871.0,1039.0,83.8,7030.0,86.8,90.1,67.1,4.0,45.0,1.0,141.0,5.0,100.0,0.0,3.0,4.0,1.0,12.0,1,6.0,16.7,0.2,0.17,1.0,50.5,0.58,0.0,0,2018-19,43.0
1199,Karl-Johan Johnsson,SWE,GK,Guingamp,FRA-Ligue 1,28.0,1990.0,17,1530,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0,0.0,0,0.0,0,0.0,0.0,284.0,493.0,57.6,10139.0,100.0,95.5,46.9,0.0,16.0,0.0,438.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,,,100.0,0.12,0.0,0,2018-19,36.0
1200,Lebogang Phiri,RSA,MF,Guingamp,FRA-Ligue 1,23.0,1994.0,24,1928,0,0,0,0,0,0.5,0.5,19.0,126.0,0.0,0.0,60.0,38.0,55.8,3.0,23.0,29.0,19.0,0.0,0,0.0,0,0.0,0,0.0,0.0,886.0,1008.0,87.9,4560.0,90.2,92.6,77.9,15.0,102.0,6.0,30.0,19.0,63.2,7.0,19.0,11.0,0.0,18.0,0,12.0,25.0,0.56,0.0,0.0,42.9,1.68,0.14,0,2018-19,32.0
1201,Louis Carnot,FRA,MF,Guingamp,FRA-Ligue 1,17.0,2001.0,1,8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,3.0,4.0,75.0,28.0,66.7,100.0,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0,0.0,,0.0,,,,11.25,0.0,0,2018-19,25.0
1202,Lucas Deaux,FRA,MF,Guingamp,FRA-Ligue 1,29.0,1988.0,18,1188,3,1,4,3,0,1.9,1.9,19.0,58.0,0.23,0.08,41.0,28.0,48.8,0.0,10.0,11.0,7.0,0.0,0,0.0,0,0.0,0,0.0,0.0,367.0,543.0,67.6,2061.0,76.8,68.6,58.1,13.0,45.0,5.0,17.0,14.0,35.7,9.0,19.0,16.0,4.0,21.0,3,18.0,38.9,1.36,0.17,0.43,44.1,1.67,0.23,0,2018-19,38.0
1203,Ludovic Blas,FRA,"MF,FW",Guingamp,FRA-Ligue 1,20.0,1997.0,34,2372,1,6,7,0,1,3.3,2.5,58.0,140.0,0.04,0.23,62.0,38.0,46.5,7.0,37.0,26.0,14.0,0.0,0,0.0,0,0.0,0,0.0,0.0,708.0,930.0,76.1,3526.0,83.0,81.3,65.8,22.0,112.0,18.0,20.0,86.0,66.3,29.0,58.0,61.0,11.0,59.0,1,41.0,19.5,1.56,0.0,0.0,35.6,2.12,0.38,0,2018-19,29.0
1204,Marc-Aurèle Caillard,FRA,GK,Guingamp,FRA-Ligue 1,24.0,1994.0,21,1890,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,3.0,0,0.0,0,0.0,0,0.0,0.0,304.0,546.0,55.7,11149.0,100.0,97.1,44.8,0.0,8.0,0.0,524.0,0.0,,0.0,0.0,0.0,0.0,1.0,0,0.0,,0.0,,,100.0,0.14,0.0,0,2018-19,32.0
1205,Marcus Coco,FRA,"FW,MF",Guingamp,FRA-Ligue 1,22.0,1996.0,33,1840,1,2,3,1,0,2.8,2.8,63.0,43.0,0.05,0.1,39.0,23.0,48.5,0.0,24.0,23.0,14.0,0.0,0,0.0,0,0.0,0,0.0,0.0,366.0,584.0,62.7,1130.0,75.5,57.6,42.2,17.0,17.0,14.0,13.0,45.0,46.7,24.0,63.0,37.0,13.0,71.0,1,26.0,26.9,1.27,0.04,0.14,50.7,2.6,0.15,0,2018-19,30.0
1206,Marcus Thuram,FRA,"FW,MF",Guingamp,FRA-Ligue 1,20.0,1997.0,32,2571,9,1,10,5,4,10.0,6.0,133.0,76.0,0.32,0.04,45.0,28.0,46.5,1.0,23.0,10.0,14.0,0.0,0,0.0,0,0.0,0,0.0,0.0,585.0,836.0,70.0,1948.0,76.7,69.8,37.8,36.0,43.0,17.0,15.0,146.0,69.2,45.0,133.0,90.0,53.0,95.0,9,57.0,31.6,2.0,0.09,0.28,54.2,3.18,0.21,0,2018-19,29.0
1207,Matthias Phaeton,GLP,"FW,MF",Guingamp,FRA-Ligue 1,18.0,2000.0,4,56,0,0,0,0,0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,8.0,9.0,88.9,25.0,85.7,100.0,,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0,0.0,,0.0,,,0.0,3.27,0.0,0,2018-19,26.0
1208,Mehdi Merghem,ALG,"FW,MF",Guingamp,FRA-Ligue 1,21.0,1997.0,9,721,0,1,1,0,0,1.6,1.6,20.0,31.0,0.0,0.12,25.0,18.0,52.4,1.0,13.0,9.0,6.0,0.0,0,0.0,0,0.0,0,0.0,0.0,203.0,290.0,70.0,859.0,82.8,74.5,46.3,2.0,23.0,5.0,10.0,30.0,56.7,13.0,20.0,16.0,2.0,17.0,0,24.0,16.7,3.0,0.0,0.0,53.3,1.87,0.12,0,2018-19,29.0
1209,Nathaël Julan,FRA,"FW,MF",Guingamp,FRA-Ligue 1,22.0,1996.0,10,434,0,0,0,0,0,1.9,1.9,5.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,2.0,0.0,0,0.0,0,0.0,0,0.0,0.0,74.0,129.0,57.4,273.0,63.9,66.7,33.3,5.0,9.0,3.0,3.0,8.0,25.0,6.0,5.0,3.0,2.0,16.0,0,15.0,40.0,3.11,0.0,0.0,53.5,2.07,0.21,0,2018-19,30.0
1210,Nicolas Benezet,FRA,"MF,FW",Guingamp,FRA-Ligue 1,27.0,1991.0,25,1666,3,1,4,3,0,3.1,3.1,66.0,91.0,0.16,0.05,32.0,19.0,26.3,0.0,12.0,19.0,4.0,0.0,0,0.0,0,0.0,0,0.0,0.0,603.0,886.0,68.1,2734.0,81.7,66.5,46.6,43.0,51.0,22.0,6.0,50.0,68.0,16.0,66.0,47.0,14.0,65.0,3,28.0,28.6,1.51,0.11,0.38,31.1,4.43,0.22,0,2018-19,35.0
1211,Nolan Roux,FRA,FW,Guingamp,FRA-Ligue 1,30.0,1988.0,26,1536,2,0,2,2,0,4.6,4.6,10.0,30.0,0.12,0.0,11.0,9.0,28.6,2.0,4.0,4.0,21.0,0.0,0,0.0,0,0.0,0,0.0,0.0,248.0,379.0,65.4,594.0,71.3,67.3,60.9,14.0,15.0,8.0,24.0,13.0,61.5,5.0,10.0,9.0,1.0,38.0,2,38.0,23.7,2.23,0.05,0.22,42.0,2.46,0.18,0,2018-19,38.0
1212,Papy Djilobodji,SEN,DF,Guingamp,FRA-Ligue 1,29.0,1988.0,4,175,0,0,0,0,0,0.1,0.1,0.0,10.0,0.0,0.0,1.0,1.0,,2.0,2.0,0.0,11.0,0.0,0,0.0,0,0.0,0,0.0,0.0,59.0,88.0,67.0,610.0,75.0,82.1,46.9,1.0,12.0,1.0,12.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,0,2.0,0.0,1.03,0.0,,69.2,1.54,0.0,0,2018-19,38.0
1213,Pedro Rebocho,POR,DF,Guingamp,FRA-Ligue 1,23.0,1995.0,36,3240,0,8,8,0,0,0.8,0.8,74.0,165.0,0.0,0.22,61.0,35.0,53.7,13.0,35.0,40.0,92.0,1.0,0,0.0,0,0.0,0,0.0,0.0,1527.0,2111.0,72.3,12791.0,88.2,74.9,43.1,54.0,109.0,40.0,104.0,30.0,73.3,8.0,74.0,64.0,6.0,34.0,0,18.0,27.8,0.5,0.0,0.0,54.3,2.47,0.22,0,2018-19,31.0
1214,Ronny Rodelin,FRA,"MF,FW",Guingamp,FRA-Ligue 1,28.0,1989.0,17,788,0,0,0,0,0,1.6,1.6,10.0,45.0,0.0,0.0,13.0,5.0,37.5,1.0,7.0,8.0,13.0,0.0,0,0.0,0,0.0,0,0.0,0.0,215.0,307.0,70.0,1068.0,76.0,70.6,71.8,8.0,35.0,8.0,13.0,11.0,72.7,3.0,10.0,10.0,4.0,17.0,0,27.0,25.9,3.08,0.0,0.0,62.7,3.32,0.11,0,2018-19,37.0
1215,Yannis Salibur,FRA,MF,Guingamp,FRA-Ligue 1,27.0,1991.0,1,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1.0,1.0,100.0,23.0,,,100.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,,,,0.0,0.0,0,2018-19,35.0
1216,Yeni Ngbakoto,COD,"MF,FW",Guingamp,FRA-Ligue 1,26.0,1992.0,15,566,1,0,1,1,0,1.6,1.6,8.0,13.0,0.16,0.0,9.0,4.0,50.0,0.0,7.0,4.0,2.0,0.0,0,0.0,0,0.0,0,0.0,0.0,103.0,193.0,53.4,582.0,68.6,59.4,24.4,11.0,5.0,5.0,4.0,5.0,40.0,3.0,8.0,6.0,2.0,11.0,1,18.0,38.9,2.86,0.06,0.14,48.0,3.02,0.16,0,2018-19,34.0
1217,Étienne Didot,FRA,MF,Guingamp,FRA-Ligue 1,35.0,1983.0,31,2105,1,1,2,1,0,0.8,0.8,15.0,150.0,0.04,0.04,41.0,29.0,38.6,10.0,27.0,37.0,35.0,0.0,0,0.0,0,0.0,0,0.0,0.0,924.0,1221.0,75.7,5751.0,85.3,80.4,60.1,17.0,118.0,16.0,51.0,7.0,57.1,3.0,15.0,11.0,2.0,21.0,1,24.0,8.3,1.03,0.04,0.5,38.3,1.92,0.13,0,2018-19,43.0
1218,Adama Soumaoro,FRA,DF,Lille,FRA-Ligue 1,26.0,1992.0,20,1723,0,1,1,0,0,0.5,0.5,9.0,25.0,0.0,0.05,14.0,11.0,66.7,18.0,3.0,21.0,92.0,1.0,0,0.0,0,0.0,0,0.0,0.0,873.0,926.0,94.3,5089.0,92.8,96.6,89.3,3.0,8.0,1.0,111.0,8.0,75.0,2.0,9.0,3.0,0.0,5.0,0,6.0,0.0,0.31,0.0,,60.0,0.26,0.05,0,2018-19,34.0
1219,Arton Zekaj,KVX,FW,Lille,FRA-Ligue 1,18.0,2000.0,1,1,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,2.0,2.0,100.0,11.0,100.0,100.0,,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,,,,0.0,0.0,0,2018-19,26.0
1220,Boubakary Soumaré,FRA,MF,Lille,FRA-Ligue 1,19.0,1999.0,18,564,1,1,2,1,0,0.4,0.4,13.0,51.0,0.16,0.16,20.0,15.0,55.6,3.0,6.0,7.0,5.0,0.0,0,0.0,0,0.0,0,0.0,0.0,299.0,347.0,86.2,1519.0,89.6,93.6,69.0,5.0,40.0,4.0,11.0,11.0,72.7,3.0,13.0,15.0,1.0,6.0,1,3.0,33.3,0.48,0.33,1.0,40.0,2.23,0.8,0,2018-19,27.0
1221,Edgar Ié,GNB,DF,Lille,FRA-Ligue 1,24.0,1994.0,7,239,0,0,0,0,0,0.0,0.0,4.0,7.0,0.0,0.0,5.0,4.0,60.0,1.0,1.0,7.0,17.0,0.0,0,0.0,0,0.0,0,0.0,0.0,96.0,124.0,77.4,565.0,91.5,78.0,50.0,1.0,3.0,0.0,10.0,2.0,100.0,0.0,4.0,1.0,1.0,4.0,0,0.0,,0.0,,,63.6,1.51,0.38,0,2018-19,32.0
1222,Fodé Ballo-Touré,SEN,DF,Lille,FRA-Ligue 1,21.0,1997.0,18,1593,0,1,1,0,0,0.4,0.4,36.0,65.0,0.0,0.06,47.0,35.0,65.6,7.0,18.0,27.0,42.0,2.0,0,0.0,0,0.0,0,0.0,0.0,572.0,771.0,74.2,3338.0,87.1,68.6,46.4,7.0,56.0,7.0,44.0,31.0,58.1,13.0,36.0,31.0,5.0,25.0,0,4.0,50.0,0.23,0.0,0.0,54.7,1.02,0.11,0,2018-19,29.0
1223,Gabriel Magalhães,BRA,DF,Lille,FRA-Ligue 1,20.0,1997.0,14,1066,1,0,1,1,0,0.8,0.8,5.0,40.0,0.08,0.0,18.0,11.0,57.1,6.0,8.0,19.0,60.0,2.0,0,0.0,0,0.0,0,0.0,0.0,554.0,645.0,85.9,4120.0,92.4,93.2,56.4,3.0,18.0,2.0,70.0,1.0,0.0,1.0,5.0,2.0,0.0,4.0,1,10.0,30.0,0.84,0.1,0.33,71.9,1.18,0.0,0,2018-19,29.0
1224,Jonathan Bamba,CIV,"FW,MF",Lille,FRA-Ligue 1,22.0,1996.0,38,3004,13,3,16,12,1,8.4,7.6,112.0,125.0,0.39,0.09,29.0,19.0,33.3,1.0,23.0,41.0,18.0,0.0,0,0.0,0,0.0,0,0.0,0.0,949.0,1233.0,77.0,3664.0,85.5,80.5,52.8,42.0,82.0,34.0,9.0,76.0,44.7,42.0,112.0,105.0,26.0,80.0,13,66.0,40.9,1.98,0.18,0.44,42.9,3.06,0.27,0,2018-19,30.0
1225,Jonathan Ikone,FRA,"MF,FW",Lille,FRA-Ligue 1,20.0,1998.0,38,2796,3,9,12,3,0,5.1,5.1,112.0,96.0,0.1,0.29,25.0,14.0,26.7,2.0,22.0,6.0,4.0,0.0,0,0.0,0,0.0,0,0.0,0.0,687.0,951.0,72.2,2711.0,83.4,74.3,57.3,57.0,62.0,31.0,8.0,123.0,61.0,48.0,112.0,74.0,33.0,80.0,3,51.0,33.3,1.64,0.06,0.18,20.0,3.93,0.68,0,2018-19,28.0
1226,José Fonte,POR,DF,Lille,FRA-Ligue 1,34.0,1983.0,36,3110,3,1,4,3,0,4.6,4.6,39.0,159.0,0.09,0.03,27.0,15.0,70.8,26.0,7.0,37.0,153.0,1.0,0,0.0,0,0.0,0,0.0,0.0,1945.0,2231.0,87.2,12638.0,90.5,93.4,65.6,8.0,112.0,7.0,196.0,6.0,66.7,2.0,39.0,17.0,3.0,13.0,3,34.0,35.3,0.98,0.09,0.25,74.5,0.75,0.06,0,2018-19,43.0
1227,Jérémy Pied,FRA,DF,Lille,FRA-Ligue 1,29.0,1989.0,11,469,0,2,2,0,0,0.0,0.0,14.0,21.0,0.0,0.38,12.0,8.0,33.3,1.0,7.0,5.0,13.0,0.0,0,0.0,0,0.0,0,0.0,0.0,263.0,347.0,75.8,1542.0,83.5,73.9,57.1,7.0,22.0,6.0,12.0,4.0,50.0,2.0,14.0,9.0,1.0,3.0,0,0.0,,0.0,,,34.8,2.3,0.38,0,2018-19,37.0
1228,Kouadio-Yves Dabila,CIV,DF,Lille,FRA-Ligue 1,21.0,1997.0,12,782,0,0,0,0,0,0.1,0.1,1.0,9.0,0.0,0.0,11.0,6.0,83.3,9.0,4.0,6.0,44.0,0.0,0,0.0,0,0.0,0,0.0,0.0,324.0,379.0,85.5,2282.0,92.9,93.4,53.4,0.0,6.0,0.0,61.0,1.0,100.0,0.0,1.0,0.0,0.0,2.0,0,2.0,0.0,0.23,0.0,,40.0,0.35,0.0,0,2018-19,29.0
1229,Lebo Mothiba,RSA,FW,Lille,FRA-Ligue 1,22.0,1996.0,3,253,1,0,1,1,0,0.1,0.1,2.0,2.0,0.36,0.0,1.0,1.0,,0.0,0.0,0.0,8.0,0.0,0,0.0,0,0.0,0,0.0,0.0,36.0,44.0,81.8,34.0,85.2,50.0,100.0,2.0,1.0,0.0,7.0,0.0,,0.0,2.0,0.0,1.0,7.0,1,1.0,100.0,0.36,1.0,1.0,11.8,2.13,0.0,0,2018-19,30.0
1230,Loïc Rémy,FRA,FW,Lille,FRA-Ligue 1,31.0,1987.0,26,1204,7,2,9,6,1,6.4,4.9,18.0,18.0,0.52,0.15,2.0,1.0,0.0,1.0,2.0,2.0,17.0,1.0,0,0.0,0,0.0,0,0.0,0.0,169.0,221.0,76.5,338.0,85.2,69.6,100.0,8.0,15.0,3.0,18.0,6.0,83.3,1.0,18.0,4.0,8.0,24.0,7,32.0,43.8,2.39,0.19,0.43,43.4,1.79,0.37,0,2018-19,39.0
1231,Luiz Araújo,BRA,"FW,MF",Lille,FRA-Ligue 1,22.0,1996.0,25,781,3,2,5,3,0,2.1,2.1,30.0,43.0,0.35,0.23,23.0,17.0,37.5,1.0,5.0,3.0,4.0,0.0,0,0.0,0,0.0,0,0.0,0.0,232.0,317.0,73.2,1089.0,84.9,72.1,67.3,12.0,29.0,9.0,3.0,38.0,60.5,15.0,30.0,25.0,8.0,21.0,3,24.0,29.2,2.77,0.13,0.43,8.3,3.46,0.35,0,2018-19,30.0
1232,Mike Maignan,FRA,GK,Lille,FRA-Ligue 1,23.0,1995.0,38,3420,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,12.0,1.0,0,0.0,0,0.0,0,0.0,0.0,716.0,1116.0,64.2,17507.0,98.9,98.8,41.8,1.0,10.0,1.0,1030.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,0,0.0,,0.0,,,100.0,0.11,0.0,0,2018-19,31.0
1233,Nicolas Pépé,CIV,"FW,MF",Lille,FRA-Ligue 1,23.0,1995.0,38,3324,22,11,33,13,9,21.1,13.3,139.0,116.0,0.6,0.3,27.0,10.0,22.9,0.0,33.0,13.0,11.0,1.0,0,0.0,0,0.0,0,0.0,0.0,982.0,1295.0,75.8,3500.0,84.6,73.8,51.9,70.0,84.0,38.0,12.0,182.0,55.5,81.0,139.0,134.0,62.0,110.0,22,108.0,47.2,2.92,0.12,0.25,53.2,4.77,0.97,0,2018-19,31.0
1234,Rafael Leão,POR,FW,Lille,FRA-Ligue 1,19.0,1999.0,24,1287,8,3,11,8,0,4.3,4.3,17.0,17.0,0.56,0.21,5.0,2.0,13.3,4.0,9.0,4.0,12.0,0.0,0,0.0,0,0.0,0,0.0,0.0,177.0,252.0,70.2,361.0,77.8,72.6,73.3,13.0,9.0,7.0,16.0,17.0,52.9,8.0,17.0,16.0,10.0,25.0,8,37.0,54.1,2.59,0.22,0.4,32.5,1.75,0.42,0,2018-19,27.0
1235,Reinildo Mandava,MOZ,DF,Lille,FRA-Ligue 1,24.0,1994.0,3,97,0,0,0,0,0,0.0,0.0,2.0,4.0,0.0,0.0,3.0,2.0,66.7,0.0,1.0,1.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,51.0,64.0,79.7,198.0,89.2,82.4,42.9,1.0,3.0,2.0,5.0,2.0,50.0,1.0,2.0,1.0,0.0,2.0,0,0.0,,0.0,,,100.0,0.93,0.0,0,2018-19,32.0
1236,Rui Fonte,POR,"FW,MF",Lille,FRA-Ligue 1,28.0,1990.0,18,627,1,0,1,1,0,0.6,0.6,6.0,17.0,0.14,0.0,25.0,12.0,54.5,0.0,4.0,2.0,8.0,0.0,0,0.0,0,0.0,0,0.0,0.0,148.0,190.0,77.9,416.0,82.5,77.8,63.6,7.0,8.0,1.0,8.0,3.0,33.3,2.0,6.0,8.0,3.0,7.0,1,13.0,30.8,1.87,0.08,0.25,56.1,1.87,0.14,0,2018-19,36.0
1237,Thiago Maia,BRA,MF,Lille,FRA-Ligue 1,21.0,1997.0,24,1021,0,1,1,0,0,0.7,0.5,7.0,71.0,0.0,0.09,32.0,19.0,39.4,5.0,9.0,23.0,23.0,0.0,0,0.0,0,0.0,0,0.0,0.0,488.0,589.0,82.9,2648.0,87.2,89.1,69.7,8.0,68.0,5.0,31.0,6.0,66.7,2.0,7.0,8.0,0.0,14.0,0,2.0,50.0,0.18,0.0,0.0,43.8,1.76,0.09,0,2018-19,29.0
1238,Thiago Mendes,BRA,MF,Lille,FRA-Ligue 1,26.0,1992.0,35,3074,0,5,5,0,0,1.5,1.5,39.0,231.0,0.0,0.15,85.0,47.0,54.9,11.0,33.0,68.0,49.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1742.0,2137.0,81.5,10339.0,91.0,87.0,53.4,62.0,199.0,15.0,89.0,43.0,65.1,15.0,39.0,47.0,1.0,36.0,0,32.0,12.5,0.94,0.0,0.0,40.0,3.28,0.26,0,2018-19,34.0
